SaleID,DateKey,ProductKey,CustomerKey,BranchKey,Quantity,TotalAmount
62,20260403,110,6416,1,5,662.13
63,20260404,148,6193,1,4,1073.5
64,20260405,140,5747,1,3,1445.34
65,20260406,132,6366,1,3,4010.52
66,20260407,153,6272,1,2,4390.73
67,20260408,123,5845,1,2,3814.54
68,20260409,143,5844,1,3,1216.39
69,20260410,190,5222,2,1,4363.67
70,20260411,129,5409,2,3,1873.36
71,20260412,130,5457,1,6,1369.08
72,20260413,143,5571,1,3,2080.16
73,20260414,166,5819,2,1,1019.04
74,20260415,134,5366,2,1,987.81
75,20260416,156,5708,2,4,3227.94
76,20260417,166,5237,2,5,1355.35
77,20260418,106,6452,2,1,2839.64
78,20260419,169,6407,1,3,2440.84
79,20260420,186,5677,2,6,4316.07
80,20260421,193,5616,2,6,2337.77
81,20260422,152,6428,2,5,1072.8
82,20260423,154,6362,2,6,3866.61
83,20260424,123,6261,2,4,2965.72
84,20260425,101,5623,2,2,2434.5
85,20260426,175,6243,2,4,2488.04
86,20260427,187,5438,2,6,1263.61
87,20260428,111,5582,2,1,4182.91
88,20260429,197,5482,2,2,4129.53
89,20260430,119,5051,1,2,4927.71
90,20260501,179,5150,2,4,4487.62
91,20260201,174,5399,2,4,2298.44
92,20260202,119,6344,1,1,4002.89
93,20260203,129,5361,2,1,3008.33
94,20260204,116,5935,1,4,3504.1
95,20260205,172,6220,2,4,3256.94
96,20260206,193,6034,2,5,2506.61
97,20260207,121,5973,2,3,3883.0
98,20260208,182,5568,2,6,1576.61
99,20260209,157,5159,2,2,1722.72
100,20260210,9999,6107,1,2,1178.74
101,20260211,150,6422,1,6,1462.79
102,20260212,154,5835,2,5,-2596.66
103,20260213,108,5424,2,4,4571.77
104,20260214,175,6425,1,5,2211.71
105,20260215,101,5721,2,4,4340.52
106,20260216,154,6103,1,4,1487.4
107,20260217,156,5995,1,4,2012.58
108,20260218,187,5829,1,4,4637.94
109,20260219,180,6094,1,4,3163.52
110,20260220,185,5056,1,6,2428.76
111,20260221,160,5373,1,3,2205.97
112,20260222,128,5932,2,3,3925.53
113,20260223,149,5570,2,3,4257.1
114,20260224,161,5040,1,3,1509.0
115,20260225,109,6335,1,1,4773.25
116,20260226,126,5042,1,2,1067.99
117,20260227,186,5235,1,4,3647.59
118,20260228,199,5756,1,5,3232.61
119,20260301,196,6472,1,2,4841.24
120,20260302,114,6186,1,3,3091.09
121,20260303,149,5813,1,1,3164.44
122,20260304,181,5498,1,6,3976.16
123,20260305,188,6230,1,5,4021.86
124,20260306,145,6092,2,6,2167.57
125,20260307,165,6327,2,1,4323.09
126,20260308,163,5217,2,3,3360.13
127,20260309,159,6449,1,4,1292.62
128,20260310,167,6333,2,5,4136.9
129,20260311,169,5991,2,4,4215.81
130,20260312,176,5550,2,2,4238.29
131,20260313,112,5572,2,2,3877.14
132,20260314,173,6250,2,3,629.15
133,20260315,142,5373,2,2,2096.71
134,20260316,134,5698,2,5,3655.33
135,20260317,136,6139,1,5,4766.28
136,20260318,111,5495,2,4,2998.29
137,20260319,131,6415,2,6,3703.29
138,20260320,158,5036,1,3,1497.18
139,20260321,189,5499,2,6,3117.0
140,20260322,161,6134,2,4,4984.84
141,20260323,171,5678,2,6,2541.85
142,20260324,140,5515,1,1,3745.78
143,20260325,141,5245,1,2,1473.73
144,20260326,162,5567,2,1,4246.83
145,20260327,138,5466,2,2,1860.2
146,20260328,191,6094,1,3,704.82
147,20260329,107,6134,2,6,4748.4
148,20260330,182,6006,1,1,3083.29
149,20260331,161,5981,2,3,1329.64
150,20260401,107,5518,2,1,4199.52
151,20260402,152,6008,1,5,3332.51
152,20260403,107,5311,1,5,4771.07
153,20260404,111,5509,1,5,3940.0
154,20260405,178,6221,1,5,2211.7
155,20260406,157,5609,2,3,3058.83
156,20260407,9999,6249,1,2,3314.82
157,20260408,134,6353,1,2,1579.39
158,20260409,171,5154,1,1,2338.33
159,20260410,189,6217,2,3,646.88
160,20260411,137,6448,2,6,4368.23
161,20260412,110,6408,1,3,4045.23
162,20260413,181,6208,1,4,1016.49
163,20260414,129,6327,1,3,4219.84
164,20260415,110,5123,1,3,3177.7
165,20260416,173,5592,2,1,2609.14
166,20260417,139,6434,2,3,2752.12
167,20260418,164,5897,1,5,679.37
168,20260419,156,5661,2,1,910.97
169,20260420,187,6179,1,6,4196.4
170,20260421,174,5083,1,4,2835.34
171,20260422,157,5570,1,5,2461.48
172,20260423,163,5187,2,3,2337.57
173,20260424,142,6373,1,2,1984.12
174,20260425,189,6015,2,6,4753.37
175,20260426,198,6127,1,4,896.27
176,20260427,133,5663,1,4,4392.1
177,20260428,101,6347,2,4,743.92
178,20260429,167,5741,2,6,2489.18
179,20260430,107,5417,2,5,1089.56
180,20260501,137,5898,2,1,629.91
181,20260201,181,6247,1,6,1212.7
182,20260202,171,5029,2,1,1511.15
183,20260203,115,5946,1,6,4244.64
184,20260204,164,6468,2,5,3674.35
185,20260205,154,5989,2,2,2555.54
186,20260206,119,5786,1,5,2787.08
187,20260207,118,5143,2,4,2029.44
188,20260208,165,5548,1,3,3767.23
189,20260209,176,6188,2,2,2509.46
190,20260210,162,5707,2,5,3932.93
191,20260211,149,5933,2,2,4913.49
192,20260212,131,6172,2,2,4352.06
193,20260213,153,5090,2,6,2628.39
194,20260214,149,5791,1,4,4841.71
195,20260215,117,6029,2,1,4433.86
196,20260216,157,5205,2,1,3751.0
197,20260217,153,6341,1,1,2612.71
198,20260218,134,5694,2,6,861.42
199,20260219,143,6382,2,3,3320.6
200,20260220,198,6000,1,5,807.89
201,20260221,181,6402,2,2,3860.45
202,20260222,156,5202,1,4,1248.64
203,20260223,139,5060,1,3,4082.65
204,20260224,138,5735,2,4,1155.06
205,20260225,168,5844,1,2,1287.81
206,20260226,9999,5784,1,4,4607.73
207,20260227,119,5476,2,6,1642.9
208,20260228,133,6366,1,4,4555.44
209,20260301,187,6120,1,1,-2487.78
210,20260302,145,6204,2,6,4829.13
211,20260303,9999,5513,2,3,1396.48
212,20260304,150,5990,1,2,2216.14
213,20260305,146,6178,2,6,1828.54
214,20260306,185,5811,2,1,3046.68
215,20260307,188,5101,2,3,3990.83
216,20260308,130,6244,2,2,3364.78
217,20260309,180,5514,1,6,937.24
218,20260310,181,6324,1,3,4048.75
219,20260311,105,6187,2,6,1091.35
220,20260312,138,5670,2,2,-1403.58
221,20260313,9999,5750,2,2,1656.37
222,20260314,162,5605,2,1,2607.49
223,20260315,110,5289,1,6,3758.98
224,20260316,151,6142,2,1,-4058.07
225,20260317,102,5542,1,4,2158.64
226,20260318,196,6377,2,5,2214.61
227,20260319,182,5761,1,6,1552.2
228,20260320,104,6269,2,5,1496.15
229,20260321,109,6302,2,6,1859.86
230,20260322,153,5239,1,1,4758.18
231,20260323,139,6009,1,1,1556.6
232,20260324,169,5278,2,4,2169.55
233,20260325,196,6427,2,5,3840.21
234,20260326,120,5850,1,4,3270.43
235,20260327,136,5068,2,2,2495.22
236,20260328,131,5743,1,6,2153.01
237,20260329,183,5735,1,4,1741.47
238,20260330,116,5932,1,6,1454.48
239,20260331,182,6223,1,1,4040.58
240,20260401,132,5258,1,1,4234.18
241,20260402,171,5425,1,2,1978.52
242,20260403,119,6221,1,3,4362.83
243,20260404,119,5267,2,2,994.67
244,20260405,104,5270,1,3,4054.93
245,20260406,131,6206,2,1,1284.11
246,20260407,107,5260,2,5,1011.42
247,20260408,109,5976,2,3,2809.57
248,20260409,114,5926,1,5,695.14
249,20260410,185,6068,2,4,3395.03
250,20260411,104,5125,2,4,2418.23
251,20260412,114,6005,2,1,4546.7
252,20260413,142,6246,1,1,1067.86
253,20260414,180,6297,2,4,4975.82
254,20260415,168,5604,2,5,3224.42
255,20260416,113,6438,1,6,3429.12
256,20260417,199,6130,1,4,2532.0
257,20260418,130,5848,2,4,2294.29
258,20260419,194,5195,2,4,1906.36
259,20260420,133,5767,1,6,4653.43
260,20260421,109,5187,1,1,2443.44
261,20260422,196,5764,1,5,769.91
262,20260423,172,6151,2,6,1050.04
263,20260424,146,6363,2,6,731.51
264,20260425,137,6230,2,3,966.2
265,20260426,165,5436,1,6,2669.85
266,20260427,114,5718,2,1,3931.73
267,20260428,174,5464,2,5,4885.46
268,20260429,180,6257,1,5,4680.88
269,20260430,189,5548,1,2,1729.72
270,20260501,198,5633,2,3,527.48
271,20260201,119,6160,2,1,1138.44
272,20260202,182,5063,1,6,2887.17
273,20260203,149,5860,2,3,1208.34
274,20260204,140,6478,2,5,3183.01
275,20260205,107,5319,1,5,723.93
276,20260206,111,5558,2,6,2408.07
277,20260207,178,5906,2,3,1470.06
278,20260208,9999,5234,2,4,999.0
279,20260209,187,6390,2,5,3502.1
280,20260210,106,5452,2,5,746.52
281,20260211,127,5618,1,2,3938.72
282,20260212,138,5672,1,1,2738.23
283,20260213,156,5360,1,4,2896.62
284,20260214,130,6025,2,1,2286.82
285,20260215,195,5087,2,1,2568.89
286,20260216,110,5642,2,5,2319.9
287,20260217,182,5856,2,1,2322.65
288,20260218,142,5352,2,6,4638.96
289,20260219,112,5895,1,2,2460.54
290,20260220,152,6074,1,4,4417.36
291,20260221,196,5696,1,3,4006.03
292,20260222,110,6046,1,5,2794.78
293,20260223,200,5716,2,6,4812.01
294,20260224,183,5303,1,1,1159.0
295,20260225,126,5356,1,6,839.09
296,20260226,199,6287,2,4,3895.01
297,20260227,198,6187,2,6,4658.69
298,20260228,173,6317,2,6,1922.63
299,20260301,157,5140,2,4,3341.23
300,20260302,136,6212,1,3,2783.02
301,20260303,140,5946,2,1,756.01
302,20260304,137,5158,1,5,3173.36
303,20260305,150,5948,1,4,4590.72
304,20260306,174,6335,1,3,3222.53
305,20260307,165,5309,1,4,965.76
306,20260308,144,6463,1,5,3407.57
307,20260309,106,5508,2,4,2858.31
308,20260310,179,5326,2,3,4630.72
309,20260311,150,5838,2,6,3190.49
310,20260312,181,6326,2,1,1983.61
311,20260313,172,6390,2,3,1633.98
312,20260314,185,6235,1,3,866.76
313,20260315,185,5290,2,3,4854.63
314,20260316,190,6357,2,2,3177.69
315,20260317,111,5635,2,6,4062.48
316,20260318,117,6373,1,6,3517.05
317,20260319,166,5742,1,3,1889.9
318,20260320,128,5700,2,2,1519.44
319,20260321,118,5318,1,3,4299.93
320,20260322,113,6040,1,6,2015.44
321,20260323,199,6266,1,5,2195.24
322,20260324,121,5371,1,6,2469.53
323,20260325,153,5747,1,4,3247.68
324,20260326,197,5920,1,5,1576.26
325,20260327,161,5398,2,6,4762.09
326,20260328,9999,5946,2,4,2763.08
327,20260329,154,5332,1,5,1122.79
328,20260330,133,5107,2,3,2995.43
329,20260331,114,6457,1,3,877.44
330,20260401,121,5559,2,5,1163.07
331,20260402,156,5188,1,4,4480.83
332,20260403,104,5850,1,4,2759.03
333,20260404,131,5791,1,3,1510.42
334,20260405,141,5203,2,2,1119.2
335,20260406,137,5968,1,6,2611.0
336,20260407,179,5011,1,1,1651.66
337,20260408,120,6124,2,1,3992.78
338,20260409,131,5617,1,1,1572.98
339,20260410,182,6276,2,1,998.86
340,20260411,164,6223,1,6,2819.19
341,20260412,131,6472,1,3,2431.58
342,20260413,179,5723,1,5,2374.55
343,20260414,186,6369,1,5,4885.95
344,20260415,109,6078,1,4,4429.99
345,20260416,106,6302,2,3,1641.43
346,20260417,103,5732,1,3,1585.07
347,20260418,185,6287,1,5,3808.34
348,20260419,143,5274,1,3,2957.06
349,20260420,183,5359,2,6,2653.39
350,20260421,124,5277,1,6,3992.86
351,20260422,159,5076,2,2,697.13
352,20260423,126,5086,2,3,2819.23
353,20260424,170,5970,2,1,3889.81
354,20260425,125,5586,2,1,4396.09
355,20260426,143,5560,1,3,2466.28
356,20260427,152,5901,2,3,4881.76
357,20260428,164,6418,2,3,4659.4
358,20260429,167,5547,1,6,2410.25
359,20260430,156,6234,1,5,1821.95
360,20260501,114,5164,2,6,1830.38
361,20260201,158,6235,2,2,3603.94
362,20260202,145,5916,1,6,4415.17
363,20260203,146,6260,2,3,3377.61
364,20260204,108,5154,2,3,2808.89
365,20260205,196,6392,1,1,1142.51
366,20260206,178,6389,2,1,1068.04
367,20260207,131,6322,2,3,2222.84
368,20260208,173,5067,1,6,2524.65
369,20260209,148,5762,2,1,3082.65
370,20260210,168,5752,2,3,3423.02
371,20260211,132,5233,1,6,1337.22
372,20260212,167,5793,1,3,3987.34
373,20260213,191,5914,1,5,1785.1
374,20260214,163,5410,1,2,4337.72
375,20260215,158,5354,2,1,4147.31
376,20260216,141,6368,2,6,792.23
377,20260217,170,5595,2,2,3703.14
378,20260218,190,6307,1,3,2789.4
379,20260219,116,5412,1,2,4056.68
380,20260220,104,5740,2,4,4116.48
381,20260221,171,5266,1,1,-1891.81
382,20260222,9999,6473,2,5,2348.58
383,20260223,153,6178,1,2,4875.71
384,20260224,183,5152,2,4,3560.49
385,20260225,145,5263,1,2,2446.78
386,20260226,108,5255,1,3,1240.96
387,20260227,142,6453,1,3,4763.67
388,20260228,167,5582,1,3,1383.36
389,20260301,171,5563,1,6,1862.71
390,20260302,169,5192,1,5,4737.23
391,20260303,120,5351,2,5,685.37
392,20260304,104,5167,1,6,3969.6
393,20260305,134,6334,1,5,2374.64
394,20260306,182,5063,2,6,2955.1
395,20260307,183,5619,2,2,4121.1
396,20260308,188,5832,2,4,828.38
397,20260309,108,5324,2,4,2679.13
398,20260310,127,5697,1,3,4376.68
399,20260311,141,5708,2,2,3922.99
400,20260312,166,6151,1,3,1587.82
401,20260313,116,5548,2,2,1133.95
402,20260314,107,5595,2,5,2381.61
403,20260315,121,5671,2,2,3934.05
404,20260316,164,6055,2,4,4455.84
405,20260317,164,5048,1,4,2774.5
406,20260318,131,5441,2,1,727.43
407,20260319,164,6224,2,3,2915.11
408,20260320,114,5883,1,3,3773.79
409,20260321,198,5826,2,1,2302.62
410,20260322,173,6151,1,3,2989.5
411,20260323,110,5792,2,5,1758.74
412,20260324,180,6394,1,2,4887.87
413,20260325,151,5765,2,5,4725.27
414,20260326,197,5296,1,5,2791.05
415,20260327,165,5083,1,1,1116.66
416,20260328,143,5971,2,2,3228.17
417,20260329,166,5287,2,5,1933.39
418,20260330,151,6263,2,5,2013.68
419,20260331,166,6091,2,6,3033.16
420,20260401,161,5035,2,3,3532.13
421,20260402,154,6196,2,6,-4424.45
422,20260403,181,5055,2,3,4851.82
423,20260404,9999,6185,1,6,731.1
424,20260405,162,5350,2,2,4197.48
425,20260406,132,5065,1,2,585.22
426,20260407,141,5858,1,4,3607.25
427,20260408,153,6028,2,6,3773.31
428,20260409,191,5283,1,5,1962.72
429,20260410,185,5980,2,3,4805.08
430,20260411,159,6092,2,5,2094.29
431,20260412,199,6477,2,5,2678.81
432,20260413,132,5572,2,2,4736.68
433,20260414,139,5592,1,6,3672.45
434,20260415,141,5983,2,5,4701.65
435,20260416,193,5561,2,1,3080.65
436,20260417,170,5778,2,3,4795.74
437,20260418,119,5595,1,3,4798.91
438,20260419,111,5710,2,6,1654.0
439,20260420,162,5439,1,5,1720.1
440,20260421,172,6426,2,2,991.52
441,20260422,195,6202,1,2,728.44
442,20260423,168,5463,1,1,950.89
443,20260424,143,6470,2,1,3565.36
444,20260425,118,5011,1,4,3438.02
445,20260426,161,5978,1,3,1945.25
446,20260427,183,5122,1,6,3083.6
447,20260428,169,6481,1,2,2380.48
448,20260429,123,5075,2,4,1338.4
449,20260430,196,5593,1,1,1842.76
450,20260501,178,5220,2,3,2544.57
451,20260201,183,6113,2,2,4329.77
452,20260202,160,5559,1,1,1988.08
453,20260203,194,5940,2,6,1337.9
454,20260204,195,5691,2,5,3534.81
455,20260205,125,5360,2,4,2818.76
456,20260206,112,5821,1,2,4917.58
457,20260207,162,5663,1,1,1673.53
458,20260208,131,5915,2,3,1858.76
459,20260209,193,6174,1,3,3441.58
460,20260210,9999,5484,1,6,1032.01
461,20260211,140,5328,2,6,2761.34
462,20260212,191,5637,1,6,4622.59
463,20260213,138,5753,1,2,4808.12
464,20260214,9999,5314,2,6,4949.77
465,20260215,148,5852,2,5,4108.98
466,20260216,128,5507,1,5,2510.37
467,20260217,191,5741,1,5,1004.94
468,20260218,171,6036,1,5,2914.97
469,20260219,122,5672,2,1,3561.33
470,20260220,192,6195,2,1,4545.0
471,20260221,158,5114,2,2,2809.62
472,20260222,159,6155,1,5,2580.7
473,20260223,140,6482,1,4,1645.06
474,20260224,101,5447,1,1,2406.64
475,20260225,190,5131,1,1,4937.62
476,20260226,161,5065,2,4,1309.92
477,20260227,118,6314,2,3,4967.85
478,20260228,149,5919,2,4,861.12
479,20260301,185,6105,1,6,4371.29
480,20260302,116,5366,2,5,1073.06
481,20260303,129,5008,1,3,2583.52
482,20260304,193,6116,2,5,2206.74
483,20260305,130,5507,2,3,1198.05
484,20260306,125,6485,1,1,4142.65
485,20260307,154,6260,1,2,1427.37
486,20260308,113,6217,1,4,3190.03
487,20260309,191,5100,1,6,699.07
488,20260310,157,5480,1,1,1130.61
489,20260311,138,5480,2,5,3190.63
490,20260312,187,5657,1,3,4443.16
491,20260313,185,6068,1,4,1852.25
492,20260314,108,6141,1,6,3554.38
493,20260315,172,6016,1,3,4737.14
494,20260316,186,5781,2,6,2373.46
495,20260317,120,5615,2,2,3894.87
496,20260318,161,5494,1,3,4358.94
497,20260319,119,5949,1,5,2357.05
498,20260320,154,6142,1,4,1592.86
499,20260321,127,5677,1,4,4312.1
500,20260322,112,6097,1,1,1708.08
501,20260323,187,6239,1,1,1346.73
502,20260324,198,6204,1,4,1440.0
503,20260325,143,5621,1,2,4717.22
504,20260326,195,5241,2,2,3630.32
505,20260327,191,5419,2,2,2984.36
506,20260328,200,5580,2,4,2901.43
507,20260329,146,5632,2,3,2807.67
508,20260330,164,5955,1,6,2612.71
509,20260331,141,5417,2,3,2362.69
510,20260401,173,5454,1,1,1673.48
511,20260402,175,6187,2,3,1185.85
512,20260403,143,5472,2,5,4250.13
513,20260404,164,6128,2,3,3935.12
514,20260405,163,6482,2,4,1257.05
515,20260406,146,5347,1,6,2959.46
516,20260407,124,6111,1,5,652.21
517,20260408,110,6369,1,1,2355.77
518,20260409,181,5474,1,6,1179.63
519,20260410,128,6036,2,3,772.03
520,20260411,182,6366,2,6,2695.34
521,20260412,101,6090,2,1,575.27
522,20260413,193,5563,2,1,2759.97
523,20260414,190,6381,2,2,981.57
524,20260415,113,6074,1,2,1363.69
525,20260416,168,5517,2,3,4077.21
526,20260417,111,5765,2,4,3042.51
527,20260418,190,5463,2,6,4226.28
528,20260419,111,6339,1,1,2323.75
529,20260420,149,6132,2,1,3365.37
530,20260421,190,5351,1,4,4303.98
531,20260422,183,5679,1,5,4636.18
532,20260423,130,5433,2,3,709.53
533,20260424,110,6402,2,5,3035.79
534,20260425,105,5368,2,1,4826.61
535,20260426,176,5296,2,1,1846.75
536,20260427,173,5493,2,6,4534.37
537,20260428,143,5787,1,6,3758.74
538,20260429,165,5709,1,1,2466.9
539,20260430,110,5698,2,3,633.32
540,20260501,135,5923,2,2,2101.15
541,20260201,149,5885,1,6,3136.44
542,20260202,149,5176,2,2,3708.99
543,20260203,111,5549,1,4,3702.55
544,20260204,182,5316,2,3,2123.15
545,20260205,112,5011,2,4,2119.63
546,20260206,135,5210,1,1,1343.26
547,20260207,158,6141,2,1,618.18
548,20260208,146,6136,1,5,3191.2
549,20260209,142,5789,1,3,2362.15
550,20260210,200,5174,1,5,2844.97
551,20260211,188,5780,1,2,1710.14
552,20260212,135,6010,1,1,1252.43
553,20260213,136,5863,2,4,4022.0
554,20260214,147,5516,1,6,3312.65
555,20260215,177,6263,1,4,981.38
556,20260216,139,5014,2,3,4287.26
557,20260217,149,5675,2,3,2437.77
558,20260218,184,6218,1,3,1942.99
559,20260219,189,5412,2,3,1299.37
560,20260220,151,5654,2,6,3627.31
561,20260221,163,6180,1,3,2192.25
562,20260222,151,5748,1,5,1399.1
563,20260223,170,5369,1,6,2577.3
564,20260224,191,5430,2,3,4240.77
565,20260225,109,5838,2,2,3350.01
566,20260226,131,5518,1,6,2404.08
567,20260227,149,5152,2,5,2656.56
568,20260228,152,6095,2,5,665.44
569,20260301,147,6437,1,1,3960.29
570,20260302,185,6362,2,2,3411.5
571,20260303,106,6154,2,3,4845.73
572,20260304,156,5217,1,1,1664.32
573,20260305,166,6063,1,4,2183.54
574,20260306,160,6392,1,3,4989.66
575,20260307,162,5215,2,4,4642.46
576,20260308,111,5238,1,3,1903.51
577,20260309,159,5424,2,3,2642.73
578,20260310,157,6479,2,3,802.28
579,20260311,106,6456,1,1,4321.31
580,20260312,183,5224,1,6,1597.61
581,20260313,123,6131,1,3,3019.32
582,20260314,160,5475,2,6,1330.03
583,20260315,182,6347,2,4,631.37
584,20260316,179,5405,2,5,2432.99
585,20260317,101,6444,1,2,1752.55
586,20260318,191,5129,1,5,1341.32
587,20260319,142,5404,2,1,1680.59
588,20260320,163,6081,2,5,2248.88
589,20260321,151,6203,1,3,2083.93
590,20260322,159,6265,1,6,3676.95
591,20260323,139,6259,1,6,1102.76
592,20260324,116,5489,2,1,1323.7
593,20260325,189,5290,2,4,3183.92
594,20260326,174,5786,2,2,2690.02
595,20260327,169,6421,1,5,1250.89
596,20260328,137,5288,1,3,4288.93
597,20260329,180,5110,2,1,2680.74
598,20260330,125,5787,2,4,3581.14
599,20260331,154,6455,2,4,-1252.64
600,20260401,173,5064,1,3,647.13
601,20260402,129,6102,2,2,4013.33
602,20260403,173,6015,1,5,1013.93
603,20260404,200,6113,2,5,4201.75
604,20260405,106,6473,2,5,1483.44
605,20260406,155,5210,1,3,4436.64
606,20260407,105,5922,2,3,4379.9
607,20260408,112,5900,1,2,1444.45
608,20260409,195,6205,2,6,3246.18
609,20260410,155,5340,1,2,4160.88
610,20260411,108,6168,2,5,1764.88
611,20260412,169,5345,2,6,1816.86
612,20260413,174,5548,1,2,4832.47
613,20260414,153,5122,2,6,1071.0
614,20260415,117,5512,1,6,1949.44
615,20260416,132,6385,2,4,1139.77
616,20260417,181,5551,2,4,2533.96
617,20260418,182,5191,2,5,3874.11
618,20260419,189,5756,2,4,1972.8
619,20260420,101,5191,2,6,3488.65
620,20260421,146,5130,2,2,4856.58
621,20260422,128,6014,2,3,4227.55
622,20260423,144,6121,1,5,4335.9
623,20260424,144,6398,1,1,948.09
624,20260425,159,5034,1,2,2485.79
625,20260426,101,5877,1,6,4592.33
626,20260427,184,5619,1,3,920.03
627,20260428,147,5513,1,3,3490.29
628,20260429,184,5339,1,4,3315.22
629,20260430,193,6433,1,4,3449.68
630,20260501,191,5195,1,2,2645.63
631,20260201,117,6216,1,5,3559.92
632,20260202,102,5017,2,1,4946.7
633,20260203,155,6422,1,4,818.73
634,20260204,150,5183,1,1,1910.08
635,20260205,139,5281,2,2,3387.09
636,20260206,187,5293,1,5,3034.81
637,20260207,179,6332,1,4,2080.34
638,20260208,128,6287,1,4,3272.34
639,20260209,157,5445,1,1,1130.06
640,20260210,116,6208,2,3,4834.62
641,20260211,141,5287,1,3,3400.79
642,20260212,132,6134,2,6,620.71
643,20260213,185,5618,1,5,3231.17
644,20260214,125,5803,2,6,745.56
645,20260215,131,6014,2,1,1584.87
646,20260216,182,6217,1,5,4499.26
647,20260217,102,5740,2,2,2240.77
648,20260218,173,5862,2,5,3573.24
649,20260219,198,5965,1,1,3143.14
650,20260220,102,5537,1,1,4651.61
651,20260221,151,6038,2,6,3706.83
652,20260222,199,5851,2,6,2310.25
653,20260223,182,6099,1,3,876.19
654,20260224,111,6048,1,2,2913.76
655,20260225,151,6202,1,3,3644.04
656,20260226,194,5489,1,2,887.96
657,20260227,156,5238,2,5,3239.75
658,20260228,140,6365,1,1,556.99
659,20260301,118,6437,1,2,2733.86
660,20260302,9999,6072,2,2,2173.41
661,20260303,196,5551,1,1,2007.55
662,20260304,155,5558,1,3,3705.45
663,20260305,174,6286,1,4,2548.39
664,20260306,147,5114,2,5,1250.97
665,20260307,121,5523,1,5,-3533.54
666,20260308,115,5468,1,1,4364.1
667,20260309,102,5501,1,4,2137.89
668,20260310,120,5367,1,5,4114.02
669,20260311,192,6343,2,2,1948.11
670,20260312,154,6476,2,3,4216.99
671,20260313,174,5764,1,5,3529.97
672,20260314,107,5368,1,5,4916.36
673,20260315,152,5142,2,3,3980.87
674,20260316,140,5671,1,5,2555.36
675,20260317,148,5411,2,5,4030.28
676,20260318,195,6276,1,4,2157.23
677,20260319,164,5401,1,2,528.7
678,20260320,153,5049,1,5,2058.91
679,20260321,189,5020,2,1,3915.18
680,20260322,149,6490,2,1,1423.37
681,20260323,131,5860,2,1,4876.52
682,20260324,119,6458,2,1,697.55
683,20260325,130,6065,2,6,4530.1
684,20260326,159,5174,1,5,1100.81
685,20260327,151,5154,1,4,3481.0
686,20260328,117,5485,2,3,4329.11
687,20260329,151,6436,2,3,2537.41
688,20260330,130,5153,1,2,4009.72
689,20260331,175,5224,1,1,1239.69
690,20260401,160,5644,2,1,2911.66
691,20260402,199,5426,2,3,2585.06
692,20260403,116,5186,1,6,1868.97
693,20260404,191,6428,1,2,4261.66
694,20260405,142,5304,1,6,1616.98
695,20260406,146,5812,1,6,1844.78
696,20260407,123,5064,2,4,3001.79
697,20260408,171,5512,1,4,958.58
698,20260409,118,5249,1,1,4236.68
