SaleID,DateKey,ProductKey,CustomerKey,StoreKey,BranchKey,ChannelKey,Quantity,TotalAmount
470,20260220,161,6016,,1,2,1,3428.95
471,20260221,143,5570,,1,2,5,2467.3
473,20260223,164,5916,,2,2,1,3130.11
474,20260224,103,5211,,2,2,4,4675.24
477,20260227,199,6270,,2,2,6,2526.26
478,20260228,115,5200,,1,2,1,4522.75
484,20260306,156,6199,,2,2,5,3676.78
485,20260307,189,6185,,1,2,6,5532.94
486,20260308,185,6230,,2,2,5,1338.48
487,20260309,178,6419,,1,2,3,2977.06
490,20260312,128,5412,,1,2,5,3678.62
491,20260313,187,5272,,1,2,5,4370.38
494,20260316,104,5781,,1,2,1,3518.2
495,20260317,197,5330,,2,2,6,1839.49
497,20260319,187,6151,,1,2,6,1332.9
500,20260322,200,5908,,1,2,6,1856.05
501,20260323,197,6206,,1,2,6,4167.69
502,20260324,123,6399,,1,2,2,2329.72
503,20260325,116,5773,,1,2,4,4622.41
507,20260329,129,5377,,1,2,5,2452.87
509,20260331,138,5448,,2,2,5,2521.55
510,20260401,102,5235,,2,2,4,5901.89
512,20260403,150,5526,,2,2,1,5713.94
513,20260404,148,6054,,2,2,4,5074.97
516,20260407,188,5869,,1,2,2,4822.63
521,20260412,196,6200,,1,2,6,1128.84
522,20260413,165,5218,,2,2,6,2660.04
526,20260417,106,5011,,2,2,5,1535.14
528,20260419,119,5330,,1,2,2,5227.59
534,20260425,141,5505,,1,2,6,1676.93
535,20260426,147,5276,,2,2,4,3067.85
538,20260429,194,5155,,1,2,5,4058.42
548,20260208,167,5516,,2,2,2,5144.44
550,20260210,130,5158,,2,2,2,3087.47
552,20260212,162,6383,,2,2,4,4545.33
556,20260216,111,5444,,2,2,5,5070.78
557,20260217,122,5450,,2,2,5,5309.97
559,20260219,159,6222,,1,2,2,2581.89
564,20260224,176,6427,,1,2,4,2782.43
570,20260302,148,6146,,2,2,3,3308.83
571,20260303,200,6445,,2,2,6,3803.79
578,20260310,190,5475,,1,2,6,3454.85
581,20260313,171,5583,,2,2,3,-5579.72
582,20260314,178,5399,,2,2,4,2237.84
588,20260320,102,6436,,2,2,2,3485.82
591,20260323,131,5544,,1,2,2,2021.28
593,20260325,185,6009,,1,2,5,4314.22
594,20260326,148,6272,,2,2,4,5209.66
595,20260327,174,5563,,2,2,2,5381.13
596,20260328,136,5815,,1,2,5,5563.24
608,20260409,147,6148,,2,2,3,2150.8
614,20260415,147,6203,,2,2,4,4861.06
616,20260417,9999,5814,,1,2,1,1216.34
618,20260419,134,6266,,1,2,1,1232.91
619,20260420,140,5470,,1,2,6,5404.45
621,20260422,142,5976,,2,2,5,5273.92
622,20260423,118,6429,,1,2,5,3652.44
627,20260428,101,6123,,2,2,2,3904.42
633,20260203,117,6465,,2,2,6,2267.0
636,20260206,108,5546,,2,2,1,5748.55
639,20260209,186,5427,,2,2,4,1288.59
640,20260210,142,5325,,1,2,6,2422.97
641,20260211,133,5986,,2,2,2,3508.82
645,20260215,164,5188,,2,2,6,2093.36
652,20260222,194,5380,,1,2,5,3430.98
653,20260223,131,5657,,1,2,6,4835.29
654,20260224,125,6074,,2,2,5,5059.06
659,20260301,163,5164,,2,2,6,1885.44
662,20260304,9999,5396,,1,2,5,3564.64
665,20260307,165,5692,,1,2,5,3659.82
666,20260308,146,5646,,2,2,3,3103.66
669,20260311,105,5583,,1,2,5,801.02
677,20260319,140,6074,,1,2,3,2788.93
679,20260321,158,6219,,1,2,2,5986.31
685,20260327,145,5391,,2,2,3,3002.41
688,20260330,107,5498,,1,2,3,1384.33
692,20260403,133,5349,,1,2,3,3539.36
695,20260406,130,5780,,1,2,3,4176.94
697,20260408,132,6085,,2,2,3,911.74
700,20260411,104,6137,,2,2,2,5037.26
702,20260413,181,6406,,1,2,4,3984.73
705,20260416,118,5881,,1,2,6,5472.94
706,20260417,9999,5139,,1,2,2,5568.98
711,20260422,184,5766,,1,2,4,3237.57
713,20260424,129,6375,,1,2,2,5741.03
715,20260426,200,5086,,2,2,6,3023.29
725,20260205,121,5776,,2,2,1,3460.67
726,20260206,173,6351,,1,2,2,5543.71
727,20260207,192,5106,,2,2,3,1730.11
729,20260209,198,5519,,1,2,4,818.37
732,20260212,181,6142,,1,2,1,2246.19
735,20260215,137,6252,,1,2,4,1638.94
736,20260216,105,5191,,2,2,3,2672.98
740,20260220,191,5589,,2,2,5,3944.85
741,20260221,174,6277,,2,2,2,2150.23
743,20260223,138,5397,,1,2,1,2010.15
750,20260302,167,5614,,2,2,5,1091.32
757,20260309,200,5671,,1,2,1,3522.87
758,20260310,187,5272,,1,2,6,5677.72
760,20260312,112,5683,,2,2,1,3890.3
762,20260314,125,5587,,2,2,5,-2468.58
771,20260323,160,5964,,1,2,2,4493.12
773,20260325,142,5929,,2,2,1,2517.71
778,20260330,156,6162,,2,2,5,3873.05
779,20260331,186,5160,,2,2,1,1700.04
781,20260402,114,6404,,2,2,3,1161.96
783,20260404,138,5799,,2,2,2,3155.47
785,20260406,112,6194,,1,2,5,2590.18
786,20260407,117,5603,,1,2,3,-2901.83
787,20260408,101,6441,,2,2,1,5833.08
788,20260409,131,5885,,2,2,6,5301.53
796,20260417,105,5078,,2,2,6,3797.03
799,20260420,110,6401,,2,2,5,5794.14
801,20260422,143,5863,,2,2,3,3784.62
806,20260427,148,5360,,2,2,6,4227.61
812,20260202,119,6087,,2,2,1,3267.87
814,20260204,156,6251,,2,2,3,4114.61
816,20260206,194,6377,,1,2,5,4695.27
821,20260211,178,5267,,2,2,6,1249.21
822,20260212,124,5228,,1,2,3,4169.11
824,20260214,199,5663,,2,2,2,4271.41
825,20260215,108,5784,,2,2,3,2241.89
826,20260216,134,5365,,2,2,1,2142.84
830,20260220,182,5002,,1,2,6,1574.04
832,20260222,162,5894,,2,2,6,4809.15
833,20260223,170,5463,,1,2,4,4883.98
834,20260224,162,5249,,2,2,3,5053.48
835,20260225,181,6326,,1,2,3,2883.2
840,20260302,164,6094,,2,2,1,4145.72
842,20260304,159,6389,,1,2,6,4270.05
844,20260306,132,6437,,1,2,1,4015.53
847,20260309,195,6390,,2,2,3,3016.3
850,20260312,157,5499,,1,2,2,3677.72
853,20260315,161,6418,,1,2,2,4919.65
855,20260317,9999,6024,,1,2,6,3900.61
856,20260318,154,5010,,1,2,2,2366.24
858,20260320,136,5109,,1,2,1,4228.5
859,20260321,161,6019,,1,2,2,4363.27
860,20260322,183,5746,,2,2,2,1024.2
863,20260325,176,6188,,2,2,4,4551.3
869,20260331,122,5704,,1,2,3,3184.61
878,20260409,196,6196,,1,2,4,5261.19
889,20260420,109,5386,,2,2,1,5005.74
893,20260424,125,5129,,1,2,2,911.71
894,20260425,143,5844,,2,2,6,3502.03
898,20260429,121,6458,,2,2,2,4016.88
899,20260430,189,6365,,1,2,2,5164.52
904,20260204,165,5679,,2,2,4,3639.96
905,20260205,197,6175,,1,2,5,5841.95
906,20260206,144,6412,,1,2,6,5595.92
912,20260212,150,5764,,1,2,3,3023.73
914,20260214,154,5907,,2,2,2,4655.94
915,20260215,155,6493,,2,2,2,5845.88
916,20260216,119,5426,,2,2,4,3909.27
917,20260217,143,5136,,2,2,1,3531.57
921,20260221,101,5316,,2,2,3,1967.51
922,20260222,161,5255,,2,2,4,5138.06
926,20260226,134,5334,,1,2,2,891.23
930,20260302,141,6403,,2,2,3,3627.3
931,20260303,113,6095,,2,2,2,4379.4
935,20260307,157,6224,,2,2,2,1522.87
936,20260308,116,5456,,1,2,6,949.55
938,20260310,110,5039,,2,2,4,4876.95
941,20260313,126,5379,,2,2,1,1868.09
943,20260315,179,5496,,1,2,1,4860.17
944,20260316,168,5445,,1,2,3,4768.87
946,20260318,190,6208,,1,2,4,3268.52
947,20260319,146,5778,,2,2,2,1358.09
951,20260323,171,5835,,2,2,4,3108.57
953,20260325,114,5812,,2,2,5,3356.57
954,20260326,119,5809,,2,2,6,1242.03
958,20260330,186,6236,,2,2,4,2651.71
966,20260407,191,5337,,2,2,4,4852.79
978,20260419,182,5155,,1,2,3,1849.14
980,20260421,144,5560,,1,2,5,1292.61
981,20260422,127,5712,,1,2,6,3271.4
982,20260423,139,5887,,2,2,2,3424.13
985,20260426,160,5549,,2,2,5,4659.48
986,20260427,126,5747,,2,2,2,-1111.38
988,20260429,182,5417,,2,2,3,5537.92
989,20260430,133,6407,,1,2,4,4159.42
993,20260203,163,5041,,1,2,1,5811.69
995,20260205,118,5484,,1,2,5,4566.02
996,20260206,167,6361,,2,2,4,5651.26
997,20260207,116,5642,,2,2,5,2038.0
998,20260208,196,5484,,2,2,2,4990.38
1001,20260211,119,5744,,2,2,6,5809.24
1003,20260213,133,6132,,2,2,3,4292.31
1008,20260218,113,5329,,2,2,5,5359.16
1015,20260225,183,6254,,1,2,1,5600.18
1016,20260226,190,5346,,1,2,4,1830.98
1019,20260301,135,5590,,2,2,4,1790.83
1030,20260312,198,5541,,2,2,4,2168.73
1031,20260313,163,5310,,2,2,1,2440.82
1033,20260315,164,5084,,2,2,3,3069.44
1034,20260316,159,6010,,1,2,6,3716.44
1035,20260317,112,5418,,2,2,2,1443.0
1036,20260318,135,6154,,1,2,5,4699.67
1037,20260319,199,6169,,1,2,4,821.45
1038,20260320,164,6387,,1,2,3,2080.02
1040,20260322,142,5315,,1,2,1,1351.56
1042,20260324,158,5666,,1,2,2,4212.1
1043,20260325,137,5662,,1,2,6,4968.1
1048,20260330,166,5410,,2,2,4,5126.67
1049,20260331,173,6230,,2,2,1,3277.49
1050,20260401,179,5382,,2,2,6,5017.17
1053,20260404,120,5262,,2,2,2,3283.58
1057,20260408,106,5171,,2,2,6,5183.13
1059,20260410,124,5433,,1,2,1,5330.99
1060,20260411,187,5218,,2,2,5,3941.07
1063,20260414,189,6380,,2,2,3,4007.07
1067,20260418,157,5994,,2,2,1,4641.66
1068,20260419,126,5604,,2,2,1,3843.18
1076,20260427,154,6379,,2,2,4,2829.93
1077,20260428,180,5425,,2,2,6,5191.56
1078,20260429,117,5355,,1,2,2,4268.69
1081,20260201,105,5131,,2,2,4,5451.18
1083,20260203,199,6141,,2,2,2,4800.74
1084,20260204,178,6372,,1,2,6,5343.22
1087,20260207,198,6037,,2,2,6,4482.45
1088,20260208,147,5686,,1,2,1,1602.34
1089,20260209,154,5014,,1,2,4,3083.36
1092,20260212,153,5940,,2,2,1,2949.73
1095,20260215,174,5119,,2,2,4,4135.62
1097,20260217,179,5301,,2,2,4,5481.08
1100,20260220,117,6066,,2,2,2,4648.27
1102,20260222,134,5495,,2,2,6,3607.65
1107,20260227,167,6193,,1,2,3,1347.18
1118,20260310,174,5635,,2,2,3,2971.39
1119,20260311,193,6241,,1,2,2,3271.18
1122,20260314,106,6374,,2,2,6,2562.79
1130,20260322,153,6390,,1,2,1,1601.98
1136,20260328,117,5624,,2,2,4,4188.06
1139,20260331,184,5343,,1,2,1,4027.8
1140,20260401,177,5514,,2,2,3,3307.37
1141,20260402,166,5577,,1,2,2,1906.32
1142,20260403,139,5184,,2,2,6,3728.02
1146,20260407,101,6247,,2,2,1,1495.37
1147,20260408,153,6139,,2,2,4,4298.07
1150,20260411,102,5256,,2,2,3,5021.72
1151,20260412,129,5041,,2,2,6,3111.8
1152,20260413,112,6257,,2,2,6,2660.67
1154,20260415,126,6308,,2,2,1,1887.25
1155,20260416,164,5350,,1,2,6,3759.33
1156,20260417,178,6158,,1,2,1,4295.31
1158,20260419,187,5048,,2,2,6,2226.51
1160,20260421,116,6393,,2,2,4,2915.75
1163,20260424,129,6413,,2,2,1,5949.38
1164,20260425,143,5637,,1,2,6,1823.76
1167,20260428,198,5196,,2,2,5,4021.75
1173,20260203,159,6060,,2,2,5,4871.23
1177,20260207,140,6196,,1,2,2,4722.74
1180,20260210,126,5141,,2,2,2,4130.88
1181,20260211,160,6229,,2,2,5,4412.86
1185,20260215,195,5770,,1,2,4,5036.19
1188,20260218,137,5357,,1,2,3,1835.44
1189,20260219,171,5504,,1,2,2,2567.05
1191,20260221,127,5625,,2,2,2,1377.04
1196,20260226,127,6490,,1,2,4,5406.34
1197,20260227,122,6042,,2,2,6,3997.41
1198,20260228,167,5951,,1,2,3,2746.18
1199,20260301,162,6466,,2,2,4,3532.47
1201,20260303,131,5811,,1,2,3,3150.82
1203,20260305,167,5721,,1,2,5,2334.25
1209,20260311,136,5391,,1,2,6,4796.11
1210,20260312,102,5614,,2,2,3,5544.39
1211,20260313,152,6188,,1,2,4,2899.82
1212,20260314,120,5815,,1,2,2,5944.23
1213,20260315,130,6057,,2,2,6,1891.35
1214,20260316,111,5642,,1,2,4,2571.43
1215,20260317,127,5899,,2,2,5,4429.29
1217,20260319,154,5872,,2,2,6,2567.08
1219,20260321,173,6290,,2,2,4,5970.14
1222,20260324,189,6236,,2,2,1,1723.71
1224,20260326,108,5755,,1,2,2,1163.89
1230,20260401,174,5081,,1,2,3,3193.06
1232,20260403,154,5511,,1,2,5,5219.19
1233,20260404,185,5376,,1,2,4,3180.71
1234,20260405,121,5561,,2,2,6,1027.06
1235,20260406,193,5445,,2,2,4,4429.83
1236,20260407,148,5157,,1,2,5,3674.68
1237,20260408,158,5338,,2,2,2,2495.27
1239,20260410,151,5078,,1,2,3,5250.02
1242,20260413,122,5037,,1,2,2,5176.13
1245,20260416,167,6313,,1,2,4,5149.81
1246,20260417,177,5010,,1,2,4,3108.73
1247,20260418,148,5489,,1,2,1,5629.87
1249,20260420,186,5344,,1,2,1,1302.34
1262,20260202,157,5674,,1,2,3,3909.99
1265,20260205,190,6474,,1,2,5,4967.55
1266,20260206,124,5906,,1,2,1,3511.65
1267,20260207,125,5107,,1,2,2,1163.92
1269,20260209,193,5405,,1,2,4,2419.61
1271,20260211,147,5816,,2,2,2,3302.09
1273,20260213,111,5615,,1,2,5,3022.47
1274,20260214,160,5627,,2,2,3,2137.92
1277,20260217,196,5765,,2,2,4,5689.48
1279,20260219,198,5894,,2,2,6,1644.28
1285,20260225,122,5875,,2,2,6,5355.23
1289,20260301,109,6427,,2,2,5,808.21
1291,20260303,124,6030,,1,2,4,1829.71
1293,20260305,157,6284,,1,2,6,5332.4
1298,20260310,144,5760,,2,2,3,3942.73
1299,20260311,186,5817,,2,2,5,5693.15
1304,20260316,187,5910,,1,2,5,4626.23
1306,20260318,194,5789,,2,2,5,5507.05
1309,20260321,170,5494,,1,2,2,3307.28
1313,20260325,129,6180,,1,2,6,2530.57
1317,20260329,101,5637,,1,2,5,3799.97
1319,20260331,114,5810,,1,2,5,3872.04
1320,20260401,138,5449,,2,2,6,2442.82
1323,20260404,191,5772,,1,2,3,3374.13
1325,20260406,185,5327,,1,2,5,2355.33
1331,20260412,119,5772,,2,2,6,1330.13
1332,20260413,113,5729,,2,2,2,5615.12
1333,20260414,166,6332,,2,2,5,1410.2
1336,20260417,112,5950,,2,2,3,4287.83
1339,20260420,176,5371,,2,2,4,1291.68
1340,20260421,139,6171,,1,2,1,4454.23
1343,20260424,124,6227,,1,2,1,5467.53
1350,20260501,118,6234,,1,2,5,1919.11
1354,20260204,148,6155,,1,2,4,1801.66
1355,20260205,156,5777,,1,2,5,2445.07
1366,20260216,153,5641,,1,2,6,5726.76
1368,20260218,164,5022,,2,2,6,3681.63
1371,20260221,168,6401,,1,2,5,4238.11
1376,20260226,183,6056,,1,2,4,5631.37
1377,20260227,108,5729,,1,2,5,5211.43
1382,20260304,157,5332,,1,2,3,4212.65
1383,20260305,191,5407,,1,2,2,830.21
1387,20260309,150,5270,,1,2,1,4657.84
1388,20260310,145,6025,,1,2,6,1455.84
1392,20260314,191,5212,,1,2,2,1831.74
1393,20260315,182,5305,,1,2,1,3874.22
1398,20260320,107,5373,,1,2,1,2084.24
1402,20260324,176,6084,,2,2,2,4663.25
1403,20260325,150,5179,,1,2,2,1892.17
1409,20260331,103,5342,,2,2,6,3420.12
1410,20260401,173,5125,,1,2,6,2306.21
1411,20260402,169,6052,,1,2,2,3374.13
1414,20260405,139,5452,,2,2,6,3530.38
1417,20260408,9999,6095,,1,2,1,5945.59
1421,20260412,184,5528,,1,2,4,2786.3
1427,20260418,168,5282,,1,2,5,1321.22
1429,20260420,181,6229,,1,2,1,2191.81
1430,20260421,195,5694,,1,2,2,1352.96
1433,20260424,138,5211,,2,2,2,1334.64
1435,20260426,188,5788,,1,2,4,1974.6
1439,20260430,137,5714,,1,2,3,4048.74
1440,20260501,134,6457,,1,2,1,4241.0
1441,20260201,200,6344,,1,2,3,5885.86
1445,20260205,171,6019,,2,2,5,2792.56
1448,20260208,145,5740,,1,2,3,1109.8
1452,20260212,104,5301,,2,2,2,5326.48
1454,20260214,190,5614,,2,2,4,4690.16
1455,20260215,183,6424,,1,2,3,3108.66
1466,20260226,146,5579,,2,2,5,844.09
1469,20260301,105,5595,,1,2,2,3280.16
1470,20260302,181,5192,,1,2,2,1209.51
1471,20260303,199,6472,,1,2,5,4201.94
1474,20260306,120,6162,,2,2,1,3955.76
1475,20260307,140,6121,,1,2,4,1541.64
1478,20260310,157,6332,,1,2,1,4768.36
1479,20260311,147,5588,,2,2,4,3338.95
1480,20260312,117,5903,,2,2,5,-5569.13
1481,20260313,148,5171,,2,2,5,5750.63
1483,20260315,172,5017,,1,2,1,4438.68
1485,20260317,160,6316,,2,2,1,2614.48
1490,20260322,128,5047,,2,2,3,1909.79
1493,20260325,155,5701,,2,2,2,1280.69
1496,20260328,119,5664,,2,2,1,3808.14
1499,20260331,128,5385,,2,2,6,1306.72
1501,20260402,102,5759,,2,2,1,3799.55
1504,20260405,148,5363,,1,2,5,3185.88
1511,20260412,135,6349,,2,2,3,3439.32
1512,20260413,154,6379,,1,2,1,4934.72
1513,20260414,102,5054,,1,2,3,2955.69
1514,20260415,195,6229,,2,2,3,3498.61
1519,20260420,121,5661,,1,2,1,5154.16
1521,20260422,111,6172,,2,2,1,5587.09
1522,20260423,159,6300,,2,2,2,1478.85
1524,20260425,199,5534,,1,2,3,4887.45
1528,20260429,163,6282,,1,2,2,2951.47
1529,20260430,141,6298,,2,2,2,2751.32
1531,20260201,162,6258,,1,2,2,5967.45
1536,20260206,166,5820,,1,2,3,3378.17
1538,20260208,122,5422,,2,2,4,3855.41
1539,20260209,196,5557,,2,2,5,3003.43
1541,20260211,105,6048,,2,2,5,3136.9
1545,20260215,128,5954,,2,2,2,4527.37
1548,20260218,141,5406,,1,2,1,2452.47
1549,20260219,136,5863,,1,2,1,3392.99
1552,20260222,169,6081,,1,2,3,2894.62
1554,20260224,172,5642,,2,2,5,2881.79
1557,20260227,112,5392,,2,2,5,1976.97
1558,20260228,107,5532,,1,2,1,5657.37
1560,20260302,175,5944,,1,2,2,5609.26
1564,20260306,183,5422,,1,2,1,2060.36
1565,20260307,102,6374,,1,2,4,1113.39
1566,20260308,114,5698,,1,2,5,1777.17
1567,20260309,141,5639,,2,2,6,3472.42
1569,20260311,200,5820,,1,2,1,3470.01
1571,20260313,131,5034,,2,2,2,4674.14
1573,20260315,156,5435,,1,2,4,1237.15
1577,20260319,115,5450,,1,2,1,4160.99
1578,20260320,131,5135,,1,2,3,3791.2
1581,20260323,137,6446,,2,2,6,2607.69
1585,20260327,122,6392,,1,2,5,5382.54
1588,20260330,195,5688,,2,2,4,1319.96
1589,20260331,133,6359,,2,2,3,5946.92
1592,20260403,164,5064,,1,2,5,1536.49
1593,20260404,147,5423,,1,2,2,5861.11
1594,20260405,114,5561,,2,2,5,2764.45
1597,20260408,145,5591,,1,2,1,3746.64
1602,20260413,165,6363,,1,2,1,4883.37
1603,20260414,194,5403,,2,2,5,1541.75
1604,20260415,105,5970,,2,2,2,2312.17
1605,20260416,155,5818,,1,2,3,4112.63
1606,20260417,123,6155,,2,2,6,3904.6
1607,20260418,118,6400,,1,2,3,4982.78
1609,20260420,124,5770,,2,2,1,3198.0
1614,20260425,198,6061,,2,2,1,3206.6
1619,20260430,101,5314,,1,2,5,1396.49
1624,20260204,161,5984,,2,2,3,3642.74
1625,20260205,164,5753,,2,2,4,5787.28
1630,20260210,145,6447,,2,2,5,3416.67
1632,20260212,136,6349,,2,2,4,4890.82
1634,20260214,185,6077,,2,2,2,3436.3
1635,20260215,175,5713,,2,2,1,3862.03
1637,20260217,198,5475,,1,2,1,3277.35
1638,20260218,150,5861,,1,2,1,1704.79
1644,20260224,153,6164,,1,2,3,-2669.72
1646,20260226,161,6026,,2,2,3,3765.92
1650,20260302,133,5800,,2,2,1,2307.46
1651,20260303,137,5154,,1,2,5,1620.89
