SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,StoreKey,BranchKey,PromotionKey,ChannelKey,OrderKey,Quantity,UnitPrice,Discount,TotalAmount,IsReturn
959.0,20260331,150,5741,,,1,12,2,2959.0,6.0,992.3,0.0,5953.8,0.0
,20260225,112,5821,,,2,12,2,15975.0,,,,,
2832.0,20260314,147,6043,,,1,5,2,4832.0,2.0,1788.41,0.0,3576.82,0.0
9697.0,20260408,139,5545,,,1,2,2,11697.0,2.0,1016.92,10.93,2022.91,0.0
6476.0,20260427,168,5235,,,1,8,2,8476.0,2.0,1379.76,0.0,2759.52,0.0
14680.0,20260210,124,6048,,,1,1,2,16680.0,1.0,2481.21,152.29,2328.92,0.0
7760.0,20260220,183,6397,,,1,11,2,9760.0,1.0,2448.4,0.0,2448.4,0.0
3257.0,20260217,129,5959,,,2,2,2,5257.0,3.0,493.49,0.0,1480.47,0.0
-10544.0,20260214,160,5072,,,2,9,2,12544.0,-5.0,-2120.95,-73.56,-10531.19,-0.0
14716.0,20260318,184,6327,,,1,7,2,16716.0,4.0,936.04,0.0,3744.16,0.0
11301.0,20260323,169,5914,,,1,6,2,13301.0,5.0,1496.89,167.55,7316.9,0.0
6616.0,20260318,162,5470,,,1,9,2,8616.0,3.0,450.53,0.0,1351.59,0.0
12603.0,20260203,150,6203,,,1,2,2,14603.0,2.0,2376.99,29.27,4724.71,0.0
3010.0,20260312,107,6393,,,2,4,2,5010.0,6.0,1413.91,0.0,8483.46,0.0
12199.0,20260321,142,6348,,,2,12,2,14199.0,3.0,2393.13,0.0,7179.39,0.0
10526.0,20260427,115,5957,,,2,7,2,12526.0,5.0,2326.5,0.0,11632.5,0.0
1203.0,20260305,118,5148,,,2,3,2,3203.0,3.0,2258.53,0.0,6775.59,0.0
10401.0,20260323,158,6273,,,2,7,2,12401.0,2.0,1985.1,0.0,3970.2,0.0
14457.0,20260329,112,5877,,,2,1,2,16457.0,6.0,1649.52,0.0,9897.12,0.0
13328.0,20260208,195,5768,,,1,1,2,15328.0,1.0,1135.68,0.0,1135.68,0.0
6953.0,20260223,113,5094,,,1,7,2,8953.0,6.0,1922.21,139.19,11394.07,0.0
10925.0,20260307,174,5630,,,2,9,2,12925.0,3.0,2689.57,223.34,7845.37,0.0
7091.0,20260412,158,5349,,,2,12,2,9091.0,4.0,992.97,0.0,3971.88,0.0
7538.0,20260409,106,5846,,,1,3,2,9538.0,2.0,413.7,0.0,827.4,0.0
13056.0,20260206,199,6383,,,2,9,2,15056.0,6.0,1545.16,0.0,9270.96,0.0
3860.0,20260421,105,6379,,,2,3,2,5860.0,3.0,2450.74,0.0,7352.22,0.0
144.0,20260326,151,5160,,,2,10,2,2144.0,1.0,1446.93,0.0,1446.93,0.0
11567.0,20260319,194,6345,,,1,11,2,13567.0,4.0,1630.75,17.1,6505.9,0.0
9991.0,20260201,191,6416,,,2,6,2,11991.0,4.0,576.86,58.32,2249.12,0.0
8046.0,20260308,121,6012,,,2,5,2,10046.0,4.0,1615.42,0.0,6461.68,0.0
5179.0,20260321,195,6380,,,2,1,2,7179.0,4.0,1911.19,0.0,7644.76,0.0
13330.0,20260210,172,5011,,,2,7,2,15330.0,3.0,1849.19,0.0,5547.57,0.0
5695.0,20260225,159,5384,,,2,6,2,7695.0,5.0,2662.26,0.0,13311.3,0.0
7649.0,20260430,197,6008,,,2,5,2,9649.0,6.0,1287.48,136.15,7588.73,0.0
3560.0,20260322,194,6427,,,1,8,2,5560.0,2.0,630.06,0.0,1260.12,0.0
12648.0,20260320,178,5011,,,2,11,2,14648.0,5.0,2297.46,0.0,11487.3,0.0
14204.0,20260415,110,5939,,,2,9,2,16204.0,5.0,1816.14,0.0,9080.7,0.0
7994.0,20260415,181,6366,,,2,7,2,9994.0,4.0,724.39,0.0,2897.56,0.0
847.0,20260309,155,5854,,,1,3,2,2847.0,6.0,2634.49,0.0,15806.94,0.0
1027.0,20260309,169,5900,,,1,3,2,3027.0,1.0,2774.49,0.0,2774.49,0.0
-10119.0,20260311,134,5812,,,1,9,2,12119.0,-3.0,-904.12,-0.0,-2712.36,-0.0
5002.0,20260324,104,5335,,,2,5,2,7002.0,3.0,1202.76,0.0,3608.28,0.0
11940.0,20260401,119,5389,,,2,3,2,13940.0,3.0,2630.63,0.0,7891.89,0.0
4068.0,20260218,160,5927,,,1,3,2,6068.0,1.0,2554.98,0.0,2554.98,0.0
2252.0,20260202,144,5767,,,1,5,2,4252.0,5.0,2565.73,0.0,12828.65,0.0
6510.0,20260302,115,5646,,,2,4,2,8510.0,6.0,1943.86,0.0,11663.16,0.0
5158.0,20260228,109,5057,,,2,4,2,7158.0,4.0,2409.35,192.06,9445.34,0.0
12103.0,20260315,167,5584,,,2,1,2,14103.0,5.0,1258.37,0.0,6291.85,0.0
14152.0,20260222,123,6437,,,1,4,2,16152.0,1.0,2206.1,0.0,2206.1,0.0
1702.0,20260423,169,6311,,,2,10,2,3702.0,5.0,2655.8,0.0,13279.0,0.0
4440.0,20260302,132,5978,,,2,8,2,6440.0,3.0,834.62,0.0,2503.86,0.0
5403.0,20260203,140,5799,,,2,1,2,7403.0,4.0,1857.84,0.0,7431.36,0.0
3941.0,20260412,136,6360,,,2,2,2,5941.0,3.0,2148.16,0.0,6444.48,0.0
,20260416,173,5922,,,2,12,2,13595.0,,,,,
3825.0,20260317,119,6056,,,1,12,2,5825.0,4.0,779.01,0.0,3116.04,0.0
11450.0,20260220,163,5445,,,1,8,2,13450.0,4.0,1445.74,0.0,5782.96,0.0
1900.0,20260210,131,6176,,,2,2,2,3900.0,6.0,596.82,0.0,3580.92,0.0
2487.0,20260329,144,5871,,,1,4,2,4487.0,2.0,2094.13,0.0,4188.26,0.0
5973.0,20260305,153,6078,,,2,2,2,7973.0,3.0,2394.08,0.0,7182.24,0.0
10527.0,20260428,148,5029,,,2,5,2,12527.0,6.0,1387.77,0.0,8326.62,0.0
305.0,20260307,101,6429,,,2,2,2,2305.0,6.0,623.54,190.45,3550.79,0.0
13113.0,20260404,193,5372,,,2,8,2,15113.0,3.0,2134.67,0.0,6404.01,0.0
6961.0,20260303,108,5821,,,1,10,2,8961.0,6.0,1639.61,0.0,9837.66,0.0
5824.0,20260405,157,5813,,,1,9,2,7824.0,5.0,1799.21,266.64,8729.41,0.0
,20260405,180,5765,,,1,6,2,12324.0,,,,,
13760.0,20260421,109,5985,,,1,3,2,15760.0,5.0,1934.59,0.0,9672.95,0.0
7630.0,20260411,113,6245,,,1,8,2,9630.0,6.0,1280.83,0.0,7684.98,0.0
5849.0,20260430,153,6099,,,2,5,2,7849.0,4.0,2424.2,117.27,9579.53,0.0
7743.0,20260203,118,6115,,,2,4,2,9743.0,1.0,2562.55,57.74,2504.81,0.0
13456.0,20260318,129,6188,,,2,3,2,15456.0,5.0,2345.25,0.0,11726.25,0.0
1940.0,20260322,158,5883,,,1,1,2,3940.0,1.0,2107.57,49.54,2058.03,0.0
8625.0,20260416,190,5140,,,2,6,2,10625.0,6.0,2445.3,0.0,14671.8,0.0
2049.0,20260410,177,5912,,,2,1,2,4049.0,1.0,741.58,211.25,530.33,0.0
12073.0,20260213,174,5889,,,1,1,2,14073.0,2.0,600.82,0.0,1201.64,0.0
1897.0,20260207,105,6405,,,2,9,2,3897.0,3.0,2226.39,0.0,6679.17,0.0
,20260208,167,5965,,,2,8,2,11188.0,,,,,
11702.0,20260202,176,5191,,,2,12,2,13702.0,5.0,1241.95,0.0,6209.75,0.0
10653.0,20260305,179,5421,,,2,2,2,12653.0,2.0,901.32,0.0,1802.64,0.0
11141.0,20260412,104,5276,,,1,1,2,13141.0,6.0,861.58,234.29,4935.19,0.0
1022.0,20260304,132,5543,,,1,1,2,3022.0,1.0,1096.16,0.0,1096.16,0.0
9544.0,20260204,170,6061,,,2,7,2,11544.0,6.0,2104.78,0.0,12628.68,0.0
3878.0,20260208,141,5446,,,1,2,2,5878.0,4.0,986.0,267.34,3676.66,0.0
2528.0,20260208,133,6082,,,1,10,2,4528.0,2.0,629.55,0.0,1259.1,0.0
12680.0,20260421,160,6328,,,2,12,2,14680.0,1.0,2123.75,0.0,2123.75,0.0
8914.0,20260204,139,5780,,,1,2,2,10914.0,1.0,2584.94,0.0,2584.94,0.0
4008.0,20260320,113,6172,,,1,11,2,6008.0,1.0,2262.03,191.08,2070.95,0.0
,20260327,185,5259,,,2,9,2,12945.0,,,,,
13963.0,20260213,186,6373,,,1,5,2,15963.0,3.0,1567.8,0.0,4703.4,0.0
9685.0,20260327,149,5930,,,1,2,2,11685.0,2.0,803.24,0.0,1606.48,0.0
14176.0,20260318,110,6493,,,2,5,2,16176.0,1.0,2316.73,4.03,2312.7,0.0
7970.0,20260322,185,5306,,,1,1,2,9970.0,1.0,1991.01,0.0,1991.01,0.0
4850.0,20260421,118,5970,,,1,9,2,6850.0,4.0,2606.43,0.0,10425.72,0.0
13581.0,20260422,163,5548,,,2,5,2,15581.0,5.0,1267.4,0.0,6337.0,0.0
7576.0,20260216,188,5937,,,2,6,2,9576.0,1.0,1388.91,0.0,1388.91,0.0
13721.0,20260313,170,5550,,,2,4,2,15721.0,5.0,1849.03,0.0,9245.15,0.0
5216.0,20260427,139,5426,,,2,2,2,7216.0,6.0,1997.8,229.93,11756.87,0.0
2528.0,20260208,133,6082,,,1,10,2,4528.0,2.0,629.55,0.0,1259.1,0.0
14399.0,20260430,130,5429,,,1,10,2,16399.0,6.0,960.73,0.0,5764.38,0.0
,20260418,124,5865,,,1,12,2,3967.0,,,,,
4422.0,20260212,146,6020,,,1,6,2,6422.0,5.0,2449.27,0.0,12246.35,0.0
14540.0,20260322,129,5714,,,2,5,2,16540.0,4.0,669.07,81.14,2595.14,0.0
1944.0,20260326,157,6204,,,2,11,2,3944.0,6.0,2407.07,0.0,14442.42,0.0
1053.0,20260404,133,6195,,,1,12,2,3053.0,5.0,1977.56,281.71,9606.09,0.0
,20260220,190,5627,,,1,6,2,7240.0,,,,,
9611.0,20260412,134,5139,,,1,9,2,11611.0,3.0,2547.68,0.0,7643.04,0.0
7573.0,20260213,131,5752,,,1,8,2,9573.0,5.0,651.25,0.0,3256.25,0.0
-4385.0,20260406,142,6148,,,2,12,2,6385.0,-5.0,-724.16,-34.43,-3586.37,-0.0
14259.0,20260311,162,5464,,,1,10,2,16259.0,3.0,1264.87,0.0,3794.61,0.0
2837.0,20260319,117,5489,,,1,9,2,4837.0,3.0,2664.13,0.0,7992.39,1.0
5175.0,20260317,147,6008,,,1,6,2,7175.0,2.0,871.17,0.0,1742.34,0.0
-503.0,20260325,116,5014,,,1,8,2,2503.0,-6.0,-2693.87,-0.0,-16163.22,-0.0
,20260310,109,5796,,,2,3,2,11848.0,,,,,
8965.0,20260327,182,5770,,,1,1,2,10965.0,4.0,968.64,0.0,3874.56,0.0
12957.0,20260428,112,5851,,,1,11,2,14957.0,3.0,2548.4,0.0,7645.2,0.0
11702.0,20260202,176,5191,,,2,12,2,13702.0,5.0,1241.95,0.0,6209.75,0.0
14285.0,20260406,133,6179,,,2,1,2,16285.0,3.0,674.0,0.0,2022.0,0.0
8552.0,20260202,186,5648,,,2,9,2,10552.0,2.0,554.39,0.0,1108.78,0.0
2678.0,20260409,172,6229,,,2,7,2,4678.0,4.0,1305.07,0.0,5220.28,0.0
5335.0,20260225,152,5396,,,1,11,2,7335.0,2.0,2203.82,257.83,4149.81,0.0
13130.0,20260421,116,5352,,,2,2,2,15130.0,4.0,2290.26,0.0,9161.04,0.0
5983.0,20260315,130,5101,,,1,8,2,7983.0,4.0,1588.43,0.0,6353.72,0.0
8763.0,20260305,111,5745,,,2,3,2,10763.0,4.0,2257.37,31.35,8998.13,0.0
9331.0,20260402,114,5630,,,1,4,2,11331.0,4.0,2320.54,46.39,9235.77,0.0
13389.0,20260410,167,5757,,,2,4,2,15389.0,2.0,2524.63,104.98,4944.28,0.0
13948.0,20260429,167,5110,,,1,12,2,15948.0,2.0,2521.96,0.0,5043.92,0.0
13279.0,20260321,174,6239,,,2,7,2,15279.0,6.0,2058.61,0.0,12351.66,0.0
,20260207,164,5271,,,2,7,2,10107.0,,,,,
13741.0,20260402,106,5034,,,2,4,2,15741.0,3.0,1014.69,0.0,3044.07,0.0
3961.0,20260201,180,5845,,,2,11,2,5961.0,4.0,822.34,0.0,3289.36,0.0
5307.0,20260428,107,5533,,,2,7,2,7307.0,3.0,1451.28,0.0,4353.84,0.0
8364.0,20260425,153,6358,,,1,12,2,10364.0,1.0,1195.42,0.0,1195.42,0.0
6953.0,20260223,113,5094,,,1,7,2,8953.0,6.0,1922.21,139.19,11394.07,0.0
-10119.0,20260311,134,5812,,,1,9,2,12119.0,-3.0,-904.12,-0.0,-2712.36,-0.0
6924.0,20260425,178,6443,,,2,3,2,8924.0,4.0,511.46,154.19,1891.65,0.0
8472.0,20260212,123,5129,,,2,12,2,10472.0,1.0,1225.87,117.46,1108.41,0.0
-7765.0,20260225,131,5045,,,1,12,2,9765.0,-1.0,-2764.06,-0.0,-2764.06,-0.0
10377.0,20260227,193,5068,,,1,5,2,12377.0,3.0,2460.36,0.0,7381.08,0.0
7632.0,20260413,163,5862,,,2,3,2,9632.0,6.0,1787.56,0.0,10725.36,0.0
11463.0,20260305,137,6133,,,1,12,2,13463.0,4.0,535.24,0.0,2140.96,0.0
7177.0,20260408,135,6207,,,2,8,2,9177.0,2.0,2393.8,0.0,4787.6,1.0
7135.0,20260225,144,5416,,,1,6,2,9135.0,1.0,1022.21,225.71,796.5,0.0
,20260214,111,5713,,,1,6,2,8674.0,,,,,
13685.0,20260205,148,5185,,,2,4,2,15685.0,1.0,2317.25,38.92,2278.33,0.0
13659.0,20260410,112,6202,,,2,4,2,15659.0,4.0,2214.3,0.0,8857.2,0.0
4912.0,20260324,118,5846,,,1,1,2,6912.0,6.0,733.6,0.0,4401.6,0.0
9019.0,20260219,190,6037,,,2,2,2,11019.0,3.0,1289.14,0.0,3867.42,0.0
6548.0,20260409,137,5409,,,2,12,2,8548.0,6.0,854.25,0.0,5125.5,0.0
3586.0,20260417,178,5476,,,2,5,2,5586.0,2.0,1036.52,0.0,2073.04,0.0
7539.0,20260410,182,5963,,,1,7,2,9539.0,6.0,1595.44,0.0,9572.64,0.0
7317.0,20260227,150,5133,,,2,2,2,9317.0,5.0,2414.66,133.87,11939.43,0.0
40561.60848585184,20260227,141,5293,,,2,12,2,5267.0,55.24407500385267,25961.454042978054,0.0,88284.4347220787,0.0
1604.0,20260415,193,5691,,,1,10,2,3604.0,6.0,2613.55,0.0,15681.3,0.0
6420.0,20260302,162,6307,,,2,12,2,8420.0,4.0,456.04,0.0,1824.16,0.0
3449.0,20260301,157,6100,,,1,4,2,5449.0,6.0,417.41,0.0,2504.46,0.0
3344.0,20260214,196,5219,,,1,2,2,5344.0,2.0,1829.95,0.0,3659.9,0.0
10200.0,20260302,115,5015,,,1,9,2,12200.0,6.0,1393.94,0.0,8363.64,0.0
8311.0,20260303,182,5718,,,2,5,2,10311.0,4.0,2293.25,0.0,9173.0,0.0
7630.0,20260411,113,6245,,,1,8,2,9630.0,6.0,1280.83,0.0,7684.98,0.0
5752.0,20260423,194,5203,,,2,10,2,7752.0,4.0,2081.37,0.0,8325.48,0.0
9487.0,20260309,150,5358,,,1,4,2,11487.0,4.0,903.57,0.0,3614.28,0.0
,20260427,191,5757,,,1,2,2,9736.0,,,,,
12820.0,20260312,149,5997,,,2,12,2,14820.0,6.0,2668.98,0.0,16013.88,0.0
2837.0,20260319,117,5489,,,1,9,2,4837.0,3.0,2664.13,0.0,7992.39,1.0
6604.0,20260306,163,5710,,,1,11,2,8604.0,5.0,2134.02,274.58,10395.52,0.0
8338.0,20260330,194,5594,,,1,8,2,10338.0,5.0,1586.18,0.0,7930.9,0.0
3531.0,20260221,193,5854,,,1,2,2,5531.0,4.0,2146.53,0.0,8586.12,0.0
11033.0,20260325,198,5969,,,2,10,2,13033.0,5.0,1687.66,246.58,8191.72,0.0
14.0,20260214,114,5408,,,1,6,2,2014.0,3.0,2420.01,0.0,7260.03,0.0
3228.0,20260419,133,6418,,,2,6,2,5228.0,1.0,1879.53,33.02,1846.51,0.0
11614.0,20260204,177,6096,,,1,3,2,13614.0,1.0,2124.17,57.15,2067.02,0.0
8057.0,20260319,193,5883,,,2,4,2,10057.0,4.0,1558.76,0.0,6235.04,0.0
4346.0,20260226,177,5619,,,1,3,2,6346.0,6.0,1002.57,0.0,6015.42,0.0
,20260402,159,5585,,,2,4,2,10971.0,,,,,
12568.0,20260330,186,5419,,,1,7,2,14568.0,2.0,889.76,0.0,1779.52,0.0
8467.0,20260207,159,5856,,,1,1,2,10467.0,1.0,2510.64,0.0,2510.64,0.0
5825.0,20260406,174,6132,,,2,1,2,7825.0,2.0,417.87,0.0,835.74,0.0
5403.0,20260203,140,5799,,,2,1,2,7403.0,4.0,1857.84,0.0,7431.36,0.0
107903.5627029502,20260323,171,5958,,,1,1,2,10691.0,82.866112505779,22885.73174693029,0.0,116737.71548778229,0.0
14204.0,20260415,110,5939,,,2,9,2,16204.0,5.0,1816.14,0.0,9080.7,0.0
8621.0,20260412,128,5544,,,1,5,2,10621.0,2.0,1606.44,0.0,3212.88,1.0
8820.0,20260501,134,6159,,,1,9,2,10820.0,4.0,1789.68,0.0,7158.72,0.0
7344.0,20260326,112,6445,,,1,10,2,9344.0,4.0,2044.98,264.95,7914.97,0.0
11804.0,20260214,102,5306,,,1,10,2,13804.0,2.0,641.2,0.0,1282.4,1.0
4191.0,20260323,186,5336,,,1,8,2,6191.0,6.0,647.14,0.0,3882.84,0.0
1039.0,20260321,133,6371,,,1,11,2,3039.0,3.0,1202.28,0.0,3606.84,0.0
633.0,20260203,192,6253,,,2,3,2,2633.0,3.0,2776.69,0.0,8330.07,0.0
1985.0,20260205,118,5871,,,1,3,2,3985.0,4.0,2302.07,191.58,9016.7,0.0
3836.0,20260328,163,5605,,,1,5,2,5836.0,1.0,2201.8,0.0,2201.8,0.0
1465.0,20260225,129,6327,,,1,3,2,3465.0,2.0,988.84,0.0,1977.68,1.0
11991.0,20260221,197,5646,,,1,8,2,13991.0,1.0,1533.74,77.51,1456.23,0.0
14954.0,20260214,120,5603,,,1,7,2,16954.0,6.0,2464.07,0.0,14784.42,0.0
1008.0,20260218,141,5554,,,1,9,2,3008.0,4.0,1309.46,74.25,5163.59,0.0
,20260411,163,5609,,,1,12,2,11880.0,,,,,
14305.0,20260426,137,5328,,,1,7,2,16305.0,3.0,1199.93,32.61,3567.18,0.0
11180.0,20260220,106,5516,,,2,5,2,13180.0,4.0,466.3,164.24,1700.96,0.0
3041.0,20260412,171,5227,,,2,8,2,5041.0,3.0,1266.41,0.0,3799.23,0.0
5796.0,20260308,177,5809,,,2,3,2,7796.0,5.0,2139.28,0.0,10696.4,0.0
942.0,20260314,109,5209,,,1,5,2,2942.0,4.0,1123.68,0.0,4494.72,0.0
12895.0,20260225,123,6316,,,1,8,2,14895.0,1.0,2698.65,0.0,2698.65,0.0
9170.0,20260421,148,5671,,,1,10,2,11170.0,5.0,2681.28,0.0,13406.4,0.0
3317.0,20260418,162,5201,,,1,1,2,5317.0,1.0,812.15,0.0,812.15,0.0
14393.0,20260424,159,5350,,,2,2,2,16393.0,4.0,1418.43,0.0,5673.72,0.0
9991.0,20260201,191,6416,,,2,6,2,11991.0,4.0,576.86,58.32,2249.12,0.0
12651.0,20260323,200,6436,,,1,7,2,14651.0,5.0,864.33,0.0,4321.65,0.0
6973.0,20260315,170,5521,,,1,6,2,8973.0,2.0,855.9,119.58,1592.22,0.0
10142.0,20260403,162,5308,,,2,9,2,12142.0,3.0,1035.18,0.0,3105.54,0.0
7789.0,20260321,115,5425,,,1,1,2,9789.0,3.0,748.72,0.0,2246.16,0.0
-762.0,20260314,152,6185,,,1,10,2,2762.0,-5.0,-2182.93,-0.0,-10914.65,-0.0
14834.0,20260415,164,5124,,,1,2,2,16834.0,5.0,1030.64,0.0,5153.2,0.0
8830.0,20260210,184,6219,,,2,10,2,10830.0,4.0,770.69,0.0,3082.76,0.0
9450.0,20260501,111,5724,,,1,10,2,11450.0,6.0,1507.73,0.0,9046.38,0.0
-2469.0,20260311,112,5204,,,2,6,2,4469.0,-3.0,-729.32,-0.0,-2187.96,-0.0
10023.0,20260305,186,5689,,,1,6,2,12023.0,6.0,771.0,0.0,4626.0,0.0
8472.0,20260212,123,5129,,,2,12,2,10472.0,1.0,1225.87,117.46,1108.41,0.0
13259.0,20260301,123,6078,,,2,9,2,15259.0,3.0,2599.81,0.0,7799.43,0.0
12291.0,20260323,103,5233,,,2,6,2,14291.0,4.0,2090.29,0.0,8361.16,0.0
14882.0,20260304,106,5173,,,2,10,2,16882.0,5.0,2346.02,0.0,11730.1,0.0
3227.0,20260418,145,6411,,,2,10,2,5227.0,3.0,2117.19,0.0,6351.57,0.0
9214.0,20260306,133,5282,,,2,10,2,11214.0,2.0,1118.18,216.41,2019.95,0.0
12912.0,20260314,188,5044,,,1,3,2,14912.0,3.0,1864.74,0.0,5594.22,0.0
10062.0,20260413,103,6116,,,1,5,2,12062.0,3.0,1260.6,0.0,3781.8,0.0
11215.0,20260327,172,5292,,,2,1,2,13215.0,4.0,1174.3,112.0,4585.2,0.0
7342.0,20260324,155,5942,,,2,3,2,9342.0,5.0,597.5,0.0,2987.5,0.0
8318.0,20260310,179,6223,,,1,7,2,10318.0,5.0,1298.63,0.0,6493.15,0.0
1307.0,20260319,106,6172,,,1,12,2,3307.0,6.0,1007.29,0.0,6043.74,0.0
9147.0,20260329,118,6351,,,1,8,2,11147.0,4.0,1001.2,0.0,4004.8,0.0
11180.0,20260220,106,5516,,,2,5,2,13180.0,4.0,466.3,164.24,1700.96,0.0
,20260208,179,5840,,,2,9,2,14338.0,,,,,
3138.0,20260419,150,5793,,,2,11,2,5138.0,2.0,507.32,201.39,813.25,0.0
5158.0,20260228,109,5057,,,2,4,2,7158.0,4.0,2409.35,192.06,9445.34,0.0
4446.0,20260308,195,5480,,,1,1,2,6446.0,1.0,2753.62,0.0,2753.62,0.0
10448.0,20260208,182,6262,,,2,2,2,12448.0,4.0,1615.98,163.09,6300.83,0.0
6781.0,20260303,127,6059,,,1,5,2,8781.0,2.0,556.31,0.0,1112.62,0.0
11847.0,20260329,158,5598,,,2,5,2,13847.0,4.0,1388.35,0.0,5553.4,0.0
2194.0,20260306,159,6410,,,2,12,2,4194.0,1.0,965.69,0.0,965.69,0.0
5983.0,20260315,130,5101,,,1,8,2,7983.0,4.0,1588.43,0.0,6353.72,0.0
10501.0,20260402,176,5213,,,2,3,2,12501.0,6.0,2303.04,0.0,13818.24,0.0
8574.0,20260224,166,5064,,,2,9,2,10574.0,5.0,2767.87,0.0,13839.35,0.0
14635.0,20260327,142,6097,,,1,9,2,16635.0,3.0,2300.82,0.0,6902.46,0.0
-11569.0,20260321,110,5859,,,1,8,2,13569.0,-6.0,-785.49,-0.0,-4712.94,-0.0
5828.0,20260409,179,5032,,,1,9,2,7828.0,1.0,1715.03,0.0,1715.03,0.0
,20260212,157,5602,,,1,8,2,3992.0,,,,,
11247.0,20260428,129,6391,,,1,1,2,13247.0,1.0,910.43,205.21,705.22,0.0
10748.0,20260310,101,5759,,,1,12,2,12748.0,3.0,590.11,0.0,1770.33,0.0
-8622.0,20260413,118,5334,,,2,1,2,10622.0,-1.0,-2716.87,-0.0,-2716.87,-0.0
,20260208,136,6486,,,1,2,2,5158.0,,,,,
2944.0,20260405,151,5448,,,1,5,2,4944.0,2.0,1586.17,0.0,3172.34,0.0
8397.0,20260227,140,6041,,,1,5,2,10397.0,2.0,593.9,0.0,1187.8,0.0
7356.0,20260407,161,5730,,,1,12,2,9356.0,4.0,1634.11,0.0,6536.44,0.0
7361.0,20260412,121,5295,,,2,12,2,9361.0,1.0,544.31,0.0,544.31,0.0
542.0,20260202,180,6104,,,2,4,2,2542.0,5.0,973.09,197.49,4667.96,0.0
1250.0,20260421,195,5893,,,2,8,2,3250.0,4.0,2585.62,0.0,10342.48,0.0
13060.0,20260210,137,5388,,,1,8,2,15060.0,6.0,1101.24,0.0,6607.44,0.0
