SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,StoreKey,BranchKey,PromotionKey,ChannelKey,OrderKey,Quantity,UnitPrice,Discount,TotalAmount,IsReturn
80.0,20260421,173,5853,,,1,9,2,2080.0,1.0,2785.4,0.0,2785.4,0.0
81.0,20260422,149,5879,10.0,1.0,1,4,1,,4.0,1113.65,0.0,4454.6,0.0
82.0,20260423,181,6131,3.0,2.0,1,7,1,,6.0,594.85,0.0,3569.1,0.0
1030.490818587604,20260424,158,6448,10.0,4.0,1,11,1,,55.24407500385267,10585.539466390297,0.0,35997.15048592557,0.0
84.0,20260425,130,5236,,,1,11,2,2084.0,6.0,1815.5,59.35,10833.65,0.0
85.0,20260426,120,5630,,,2,8,2,2085.0,2.0,571.38,0.0,1142.76,0.0
86.0,20260427,116,6012,15.0,1.0,1,7,1,,3.0,2079.36,150.14,6087.94,0.0
87.0,20260428,195,6381,19.0,1.0,2,10,1,,3.0,462.08,0.0,1386.24,0.0
88.0,20260429,106,5570,6.0,4.0,2,2,1,,2.0,1529.2,0.0,3058.4,0.0
89.0,20260430,161,5330,11.0,4.0,2,5,1,,3.0,1170.54,0.0,3511.62,0.0
90.0,20260501,185,5517,,,2,2,2,2090.0,5.0,488.07,0.0,2440.35,0.0
91.0,20260201,199,6112,15.0,4.0,1,4,1,,5.0,2379.83,0.0,11899.15,0.0
92.0,20260202,167,6125,5.0,3.0,2,12,1,,4.0,1900.98,61.07,7542.85,0.0
93.0,20260203,163,5325,10.0,1.0,2,2,1,,6.0,1861.29,0.0,11167.74,0.0
94.0,20260204,129,5316,,,2,12,2,2094.0,1.0,1507.47,0.0,1507.47,0.0
95.0,20260205,138,5968,8.0,4.0,1,7,1,,3.0,1397.18,0.0,4191.54,0.0
96.0,20260206,125,5143,,,2,7,2,2096.0,5.0,2191.1,0.0,10955.5,0.0
97.0,20260207,144,6487,,,2,10,2,2097.0,5.0,1041.21,0.0,5206.05,0.0
98.0,20260208,175,5992,,,2,6,2,2098.0,4.0,2476.63,0.0,9906.52,0.0
99.0,20260209,171,5387,23.0,2.0,2,4,1,,4.0,1492.83,0.0,5971.32,0.0
,20260210,200,5791,22.0,2.0,2,1,1,,,,,,
101.0,20260211,117,5902,4.0,4.0,1,12,1,,5.0,1196.79,0.0,5983.95,0.0
102.0,20260212,119,5543,11.0,4.0,1,6,1,,6.0,2727.9,0.0,16367.4,0.0
103.0,20260213,187,6000,,,1,10,2,2103.0,4.0,2689.94,0.0,10759.76,0.0
104.0,20260214,109,5889,4.0,1.0,2,3,1,,6.0,2610.23,224.03,15437.35,0.0
105.0,20260215,189,5768,14.0,2.0,1,9,1,,1.0,510.38,88.01,422.37,0.0
106.0,20260216,153,5784,20.0,2.0,2,10,1,,2.0,807.96,0.0,1615.92,0.0
107.0,20260217,119,5020,15.0,3.0,1,2,1,,6.0,1009.55,0.0,6057.3,0.0
108.0,20260218,157,5936,,,2,4,2,2108.0,5.0,1117.97,207.09,5382.76,0.0
109.0,20260219,150,6178,,,2,12,2,2109.0,1.0,969.29,0.0,969.29,0.0
110.0,20260220,138,6405,24.0,1.0,2,5,1,,6.0,1349.93,0.0,8099.58,0.0
111.0,20260221,200,5390,20.0,3.0,1,11,1,,5.0,2324.64,0.0,11623.2,0.0
112.0,20260222,113,5748,,,1,2,2,2112.0,6.0,494.61,10.01,2957.65,0.0
113.0,20260223,138,6105,12.0,3.0,1,5,1,,4.0,821.54,0.0,3286.16,0.0
,20260224,162,5236,,,2,2,2,2114.0,,,,,
115.0,20260225,119,6142,12.0,1.0,2,1,1,,2.0,2464.34,293.98,4634.7,0.0
116.0,20260226,134,5781,21.0,3.0,1,11,1,,4.0,1284.61,78.65,5059.79,0.0
117.0,20260227,130,6250,8.0,1.0,2,12,1,,5.0,2522.16,0.0,12610.8,0.0
118.0,20260228,139,6009,4.0,1.0,1,9,1,,1.0,735.46,91.31,644.15,0.0
119.0,20260301,118,5859,19.0,2.0,2,11,1,,3.0,2009.17,283.79,5743.72,0.0
120.0,20260302,113,5759,,,1,8,2,2120.0,5.0,1379.48,9.81,6887.59,0.0
121.0,20260303,157,6116,,,2,1,2,2121.0,3.0,638.45,0.0,1915.35,0.0
,20260304,151,5435,21.0,1.0,1,6,1,,,,,,
123.0,20260305,132,6201,,,1,4,2,2123.0,5.0,892.49,166.26,4296.19,0.0
124.0,20260306,143,5267,18.0,3.0,1,2,1,,5.0,406.81,43.41,1990.64,0.0
125.0,20260307,185,5664,,,1,3,2,2125.0,2.0,435.66,71.38,799.94,0.0
126.0,20260308,134,5131,16.0,4.0,2,9,1,,6.0,1410.31,0.0,8461.86,0.0
127.0,20260309,176,6490,22.0,3.0,2,11,1,,5.0,931.72,0.0,4658.6,0.0
128.0,20260310,104,5222,16.0,4.0,1,2,1,,4.0,2433.52,0.0,9734.08,0.0
129.0,20260311,142,6199,18.0,3.0,2,10,1,,1.0,702.86,0.0,702.86,0.0
130.0,20260312,168,6438,4.0,2.0,2,8,1,,5.0,1853.02,0.0,9265.1,0.0
131.0,20260313,130,5641,22.0,3.0,2,3,1,,4.0,1356.95,93.76,5334.04,0.0
132.0,20260314,188,5885,,,1,12,2,2132.0,1.0,618.94,0.0,618.94,0.0
133.0,20260315,195,6151,18.0,3.0,1,7,1,,2.0,1735.29,0.0,3470.58,0.0
,20260316,146,6230,,,2,6,2,2134.0,,,,,
135.0,20260317,114,5222,12.0,3.0,1,5,1,,2.0,771.35,0.0,1542.7,0.0
136.0,20260318,174,6257,22.0,1.0,2,1,1,,4.0,2428.37,245.53,9467.95,0.0
,20260319,124,5372,5.0,4.0,1,3,1,,,,,,
138.0,20260320,195,5771,14.0,4.0,2,3,1,,1.0,620.22,0.0,620.22,0.0
139.0,20260321,148,5174,2.0,2.0,1,10,1,,3.0,2264.41,0.0,6793.23,0.0
140.0,20260322,107,6244,15.0,4.0,2,4,1,,3.0,1463.47,0.0,4390.41,0.0
141.0,20260323,197,6390,19.0,4.0,2,1,1,,3.0,1431.79,0.0,4295.37,0.0
142.0,20260324,129,5433,5.0,3.0,2,6,1,,5.0,531.48,0.0,2657.4,0.0
143.0,20260325,116,6091,23.0,2.0,2,2,1,,6.0,1433.57,0.0,8601.42,0.0
144.0,20260326,151,5160,,,2,10,2,2144.0,1.0,1446.93,0.0,1446.93,0.0
145.0,20260327,155,5830,1.0,3.0,1,10,1,,6.0,1936.34,0.0,11618.04,0.0
146.0,20260328,159,6207,,,2,9,2,2146.0,3.0,611.51,72.99,1761.54,0.0
147.0,20260329,111,5345,3.0,1.0,1,6,1,,3.0,2189.93,0.0,6569.79,0.0
148.0,20260330,145,5300,9.0,2.0,1,10,1,,6.0,2356.09,0.0,14136.54,0.0
149.0,20260331,120,5951,19.0,4.0,2,11,1,,6.0,580.85,188.38,3296.72,0.0
150.0,20260401,141,5563,19.0,1.0,2,9,1,,1.0,1525.41,0.0,1525.41,0.0
151.0,20260402,110,5588,3.0,1.0,2,8,1,,4.0,490.26,0.0,1961.04,0.0
152.0,20260403,175,6171,21.0,2.0,2,10,1,,6.0,2550.1,0.0,15300.6,0.0
153.0,20260404,161,6463,3.0,2.0,1,4,1,,1.0,1481.26,251.21,1230.05,0.0
154.0,20260405,191,5746,12.0,3.0,2,7,1,,4.0,1657.76,0.0,6631.04,0.0
155.0,20260406,200,5686,3.0,3.0,1,9,1,,5.0,525.68,0.0,2628.4,1.0
156.0,20260407,187,6235,5.0,3.0,1,10,1,,3.0,2136.96,0.0,6410.88,0.0
157.0,20260408,185,6357,13.0,2.0,1,5,1,,3.0,1144.56,0.0,3433.68,0.0
158.0,20260409,172,6404,17.0,1.0,2,9,1,,3.0,2351.64,0.0,7054.92,0.0
159.0,20260410,147,5996,7.0,2.0,1,3,1,,3.0,832.63,0.0,2497.89,0.0
160.0,20260411,110,6079,2.0,3.0,1,10,1,,1.0,1618.46,0.0,1618.46,0.0
-161.0,20260412,149,5340,24.0,4.0,1,7,1,,-2.0,-2395.23,-242.71,-4547.75,-0.0
162.0,20260413,147,5920,8.0,2.0,2,8,1,,2.0,2727.01,0.0,5454.02,0.0
163.0,20260414,125,5578,13.0,4.0,1,4,1,,5.0,2762.66,0.0,13813.3,0.0
164.0,20260415,178,5761,18.0,1.0,1,5,1,,3.0,525.23,0.0,1575.69,0.0
165.0,20260416,111,5896,3.0,2.0,2,6,1,,3.0,1478.37,0.0,4435.11,0.0
166.0,20260417,104,5168,12.0,2.0,1,6,1,,4.0,1604.82,0.0,6419.28,0.0
167.0,20260418,113,5079,,,2,8,2,2167.0,6.0,1204.7,0.0,7228.2,0.0
168.0,20260419,190,5163,,,1,5,2,2168.0,6.0,1525.86,0.0,9155.16,0.0
169.0,20260420,128,5867,,,1,5,2,2169.0,5.0,2656.54,0.0,13282.7,0.0
170.0,20260421,131,6276,15.0,1.0,1,8,1,,1.0,972.25,0.0,972.25,0.0
171.0,20260422,177,5295,10.0,4.0,1,10,1,,6.0,1636.9,0.0,9821.4,0.0
172.0,20260423,146,6073,12.0,1.0,1,7,1,,4.0,849.55,0.0,3398.2,0.0
173.0,20260424,161,5034,12.0,1.0,2,4,1,,4.0,2754.49,0.0,11017.96,0.0
174.0,20260425,194,5091,12.0,3.0,1,11,1,,1.0,2251.6,99.76,2151.84,0.0
175.0,20260426,160,5938,,,1,5,2,2175.0,4.0,1916.17,18.93,7645.75,0.0
176.0,20260427,126,5636,17.0,4.0,2,5,1,,2.0,2525.9,0.0,5051.8,0.0
177.0,20260428,105,6343,11.0,3.0,1,6,1,,2.0,1086.67,14.34,2159.0,0.0
178.0,20260429,156,5383,,,2,12,2,2178.0,6.0,1455.37,101.71,8630.51,0.0
179.0,20260430,164,5870,3.0,4.0,1,9,1,,5.0,1040.13,0.0,5200.65,0.0
180.0,20260501,138,5914,20.0,4.0,1,12,1,,1.0,1187.01,0.0,1187.01,0.0
181.0,20260201,157,5891,9.0,1.0,1,11,1,,1.0,2144.35,184.46,1959.89,0.0
182.0,20260202,182,5064,5.0,4.0,1,3,1,,5.0,2322.63,0.0,11613.15,0.0
183.0,20260203,109,6162,2.0,2.0,2,6,1,,6.0,1279.19,0.0,7675.14,0.0
184.0,20260204,148,5816,11.0,3.0,1,2,1,,1.0,1777.41,0.0,1777.41,0.0
,20260205,104,5534,23.0,4.0,1,10,1,,,,,,
186.0,20260206,137,5152,15.0,2.0,2,2,1,,4.0,880.43,0.0,3521.72,0.0
187.0,20260207,188,5595,,,2,3,2,2187.0,3.0,2002.82,165.0,5843.46,0.0
188.0,20260208,192,5249,7.0,2.0,1,8,1,,6.0,1930.48,152.63,11430.25,0.0
189.0,20260209,104,6254,3.0,1.0,2,7,1,,5.0,1285.39,165.49,6261.46,0.0
190.0,20260210,192,6178,3.0,2.0,2,11,1,,5.0,1385.91,0.0,6929.55,0.0
191.0,20260211,110,6130,21.0,2.0,1,7,1,,6.0,1641.66,0.0,9849.96,0.0
192.0,20260212,165,5623,,,1,3,2,2192.0,1.0,2395.34,0.0,2395.34,0.0
193.0,20260213,142,5162,,,2,4,2,2193.0,2.0,1230.46,268.48,2192.44,0.0
194.0,20260214,182,6093,,,1,9,2,2194.0,3.0,700.41,0.0,2101.23,0.0
195.0,20260215,183,6476,20.0,3.0,1,1,1,,5.0,770.07,0.0,3850.35,0.0
196.0,20260216,111,5432,19.0,4.0,1,8,1,,6.0,2250.45,0.0,13502.7,0.0
197.0,20260217,181,6403,13.0,3.0,2,2,1,,6.0,2695.96,0.0,16175.76,0.0
198.0,20260218,189,5697,20.0,2.0,2,12,1,,4.0,1397.49,0.0,5589.96,0.0
199.0,20260219,141,5759,17.0,1.0,2,4,1,,3.0,2740.9,0.0,8222.7,0.0
200.0,20260220,160,5595,13.0,4.0,1,3,1,,4.0,995.01,0.0,3980.04,0.0
201.0,20260221,142,6055,,,2,8,2,2201.0,6.0,1150.52,149.48,6753.64,0.0
202.0,20260222,140,5494,7.0,3.0,1,1,1,,1.0,2668.56,0.0,2668.56,0.0
203.0,20260223,137,5017,4.0,4.0,1,5,1,,6.0,2014.05,0.0,12084.3,0.0
204.0,20260224,194,6168,18.0,2.0,2,9,1,,4.0,1278.25,0.0,5113.0,0.0
205.0,20260225,137,6277,22.0,1.0,1,2,1,,5.0,1480.85,0.0,7404.25,0.0
206.0,20260226,151,5296,7.0,4.0,1,1,1,,3.0,1738.8,0.0,5216.4,0.0
207.0,20260227,105,5306,20.0,2.0,2,10,1,,3.0,2329.52,0.0,6988.56,0.0
208.0,20260228,141,5689,17.0,4.0,2,8,1,,5.0,2174.37,0.0,10871.85,0.0
209.0,20260301,103,5631,24.0,1.0,2,5,1,,6.0,663.05,0.0,3978.3,0.0
210.0,20260302,184,5350,17.0,4.0,1,11,1,,5.0,1786.32,175.06,8756.54,0.0
211.0,20260303,132,5643,14.0,2.0,2,12,1,,6.0,663.75,0.0,3982.5,0.0
212.0,20260304,127,5128,23.0,2.0,1,9,1,,5.0,2609.25,220.75,12825.5,0.0
213.0,20260305,142,5355,,,2,9,2,2213.0,4.0,1661.15,0.0,6644.6,0.0
214.0,20260306,144,6420,9.0,4.0,1,4,1,,6.0,2252.78,192.99,13323.69,0.0
215.0,20260307,136,6444,7.0,4.0,2,8,1,,2.0,2659.57,231.35,5087.79,0.0
216.0,20260308,145,6386,18.0,4.0,2,6,1,,6.0,1056.3,0.0,6337.8,0.0
217.0,20260309,199,5906,,,2,12,2,2217.0,3.0,500.96,23.71,1479.17,0.0
218.0,20260310,162,5557,5.0,1.0,1,4,1,,5.0,1050.72,0.0,5253.6,0.0
219.0,20260311,107,5206,14.0,3.0,2,2,1,,5.0,941.61,0.0,4708.05,0.0
220.0,20260312,188,6338,16.0,4.0,1,5,1,,1.0,2714.85,47.38,2667.47,0.0
221.0,20260313,142,6176,8.0,1.0,1,7,1,,1.0,2579.05,0.0,2579.05,0.0
222.0,20260314,123,6015,,,1,12,2,2222.0,1.0,2793.21,0.0,2793.21,0.0
223.0,20260315,138,5687,,,2,8,2,2223.0,1.0,1116.14,0.0,1116.14,0.0
224.0,20260316,183,6033,15.0,3.0,1,2,1,,4.0,2534.22,0.0,10136.88,0.0
,20260317,143,5691,10.0,2.0,1,10,1,,,,,,
226.0,20260318,182,6371,,,1,3,2,2226.0,4.0,1636.67,0.0,6546.68,0.0
227.0,20260319,118,5915,9.0,3.0,2,10,1,,2.0,416.39,0.0,832.78,0.0
228.0,20260320,193,5128,22.0,1.0,2,5,1,,3.0,1968.84,0.0,5906.52,0.0
229.0,20260321,121,6414,4.0,3.0,2,10,1,,5.0,2615.45,230.95,12846.3,0.0
230.0,20260322,129,6241,12.0,4.0,2,9,1,,2.0,1547.64,0.0,3095.28,0.0
231.0,20260323,186,5168,,,2,9,2,2231.0,2.0,2032.82,0.0,4065.64,0.0
232.0,20260324,191,5415,19.0,2.0,1,6,1,,5.0,669.3,270.87,3075.63,0.0
233.0,20260325,167,5187,17.0,4.0,1,8,1,,6.0,892.96,0.0,5357.76,0.0
234.0,20260326,117,6378,10.0,1.0,2,5,1,,4.0,1753.39,0.0,7013.56,0.0
235.0,20260327,101,6435,3.0,1.0,1,8,1,,5.0,575.27,0.0,2876.35,0.0
236.0,20260328,105,6323,14.0,3.0,2,8,1,,2.0,2245.53,293.5,4197.56,0.0
237.0,20260329,149,5713,4.0,2.0,2,9,1,,6.0,2713.95,39.9,16243.8,0.0
238.0,20260330,117,5949,22.0,4.0,2,4,1,,2.0,2403.57,293.55,4513.59,0.0
-239.0,20260331,132,5232,2.0,4.0,1,4,1,,-2.0,-1061.56,-217.51,-1905.61,-0.0
,20260401,127,6441,2.0,2.0,1,7,1,,,,,,
241.0,20260402,157,5593,8.0,3.0,2,4,1,,2.0,2210.53,42.04,4379.02,0.0
242.0,20260403,139,5564,,,1,9,2,2242.0,6.0,1651.0,0.0,9906.0,0.0
243.0,20260404,176,6016,,,1,6,2,2243.0,2.0,1902.38,0.0,3804.76,0.0
244.0,20260405,183,5306,10.0,4.0,1,9,1,,5.0,1164.96,0.0,5824.8,0.0
245.0,20260406,161,5119,18.0,4.0,2,9,1,,2.0,1121.77,241.73,2001.81,0.0
246.0,20260407,168,5162,15.0,3.0,1,9,1,,2.0,1011.99,0.0,2023.98,0.0
247.0,20260408,193,6235,,,1,2,2,2247.0,1.0,1044.31,0.0,1044.31,0.0
248.0,20260409,125,5982,,,1,6,2,2248.0,5.0,2138.33,0.0,10691.65,0.0
249.0,20260410,139,5241,,,2,4,2,2249.0,1.0,908.34,0.0,908.34,0.0
250.0,20260411,190,5659,10.0,4.0,2,9,1,,2.0,1351.92,0.0,2703.84,0.0
,20260412,184,6480,16.0,3.0,1,6,1,,,,,,
252.0,20260413,141,6134,19.0,4.0,2,3,1,,5.0,2473.8,4.87,12364.13,0.0
253.0,20260414,126,6128,21.0,3.0,2,8,1,,4.0,1767.49,0.0,7069.96,0.0
254.0,20260415,193,5287,24.0,4.0,1,9,1,,4.0,1505.99,105.65,5918.31,0.0
255.0,20260416,183,6369,,,1,1,2,2255.0,5.0,481.18,283.56,2122.34,0.0
256.0,20260417,153,6036,15.0,3.0,1,10,1,,6.0,955.44,2.74,5729.9,0.0
257.0,20260418,182,5033,1.0,4.0,1,1,1,,5.0,2590.6,0.0,12953.0,0.0
258.0,20260419,168,6430,22.0,4.0,1,2,1,,5.0,2745.95,0.0,13729.75,0.0
3215.6279760745715,20260420,113,5726,9.0,4.0,1,6,1,,27.622037501926336,8289.511279461834,0.0,14094.642315065688,0.0
260.0,20260421,152,6401,3.0,1.0,1,7,1,,2.0,2776.56,0.0,5553.12,0.0
261.0,20260422,149,5351,3.0,4.0,2,11,1,,4.0,534.68,0.0,2138.72,0.0
262.0,20260423,143,6418,19.0,4.0,2,1,1,,1.0,2547.5,68.93,2478.57,1.0
263.0,20260424,110,5068,6.0,3.0,1,4,1,,3.0,2558.35,0.0,7675.05,0.0
264.0,20260425,176,6155,8.0,4.0,2,7,1,,6.0,2370.17,89.78,14131.24,0.0
265.0,20260426,197,5709,2.0,1.0,2,4,1,,6.0,2137.99,0.0,12827.94,0.0
266.0,20260427,110,5669,1.0,3.0,2,8,1,,5.0,2691.66,0.0,13458.3,0.0
267.0,20260428,130,6354,13.0,1.0,2,4,1,,4.0,1436.44,0.0,5745.76,0.0
268.0,20260429,192,5798,11.0,3.0,1,2,1,,3.0,770.13,190.17,2120.22,0.0
269.0,20260430,101,5272,,,1,3,2,2269.0,4.0,1263.8,0.0,5055.2,0.0
270.0,20260501,156,5184,12.0,1.0,2,7,1,,5.0,1629.86,0.0,8149.3,0.0
,20260201,102,5498,19.0,2.0,2,3,1,,,,,,
272.0,20260202,118,5891,9.0,4.0,2,8,1,,3.0,1583.5,0.0,4750.5,0.0
273.0,20260203,110,6263,7.0,4.0,1,3,1,,2.0,2130.16,0.0,4260.32,0.0
274.0,20260204,139,5675,15.0,3.0,2,11,1,,4.0,1197.32,0.0,4789.28,0.0
275.0,20260205,177,5982,11.0,2.0,2,6,1,,3.0,1847.71,0.0,5543.13,0.0
276.0,20260206,138,5497,11.0,4.0,2,7,1,,6.0,1578.42,0.0,9470.52,0.0
277.0,20260207,147,6127,1.0,4.0,1,8,1,,5.0,879.52,53.98,4343.62,0.0
278.0,20260208,138,6023,,,1,11,2,2278.0,1.0,2365.52,122.74,2242.78,0.0
279.0,20260209,139,5773,3.0,4.0,2,10,1,,6.0,769.94,0.0,4619.64,0.0
280.0,20260210,152,5737,23.0,1.0,1,4,1,,6.0,1403.92,0.0,8423.52,0.0
281.0,20260211,185,6322,22.0,4.0,2,7,1,,2.0,1952.8,0.0,3905.6,0.0
282.0,20260212,114,6409,19.0,2.0,2,6,1,,3.0,932.8,167.4,2631.0,0.0
283.0,20260213,151,5707,1.0,4.0,1,5,1,,6.0,1812.62,0.0,10875.72,0.0
284.0,20260214,154,5639,,,2,8,2,2284.0,1.0,678.57,42.5,636.07,0.0
285.0,20260215,127,6427,15.0,3.0,1,5,1,,3.0,1542.79,0.0,4628.37,0.0
